title,video_category,tags,views,likes,dislikes
Tony Hawk Answers Skateboarding Questions From Twitter | Tech Support | WIRED,Sports,"kickflip|""ollie""|""skate""|""skateboarding""|""tech support""|""tony hawk""|""twitter support""|""twitter tech support""|""900""|""how to skateboard""|""tony hawk skateboarding""|""tony hawk twitter""|""tony hawk's pro skater""|""tony hawk questions""|""tony hawk interview""|""tony hawk skate""|""skateboarding tutorial""|""how to skate""|""how to do a kickflip""|""how to ollie""|""tony hawk interview 2017""|""handplant""|""how to handplant""|""invert""|""mctwist""|""how to put on griptape""|""skating""|""wired""|""wired.com""",229515,9435,90
"AJ Styles & Daniel Bryan warn Brock Lesnar about what awaits him: SmackDown LIVE, Nov. 14, 2017",Sports,"wwe|""world wrestling entertainment""|""wrestling""|""wrestler""|""wrestle""|""superstars""|""कुश्ती""|""पहलवान""|""डब्लू डब्लू ई""|""मैच""|""सुपरस्टार""|""व्यावसायिक कुश्ती""|""مصارعه""|""SmackDown LIVE""|""AJ Styles""|""Daniel Bryan""|""survivor series""|""sdl""|""smackdown results""|""smackdown winners""",845763,17929,502
Bill Belichick Addresses the Midshipmen | A SEASON WITH NAVY FOOTBALL | SHOWTIME,Sports,"showtime|""shosports""|""sports""",15232,84,11
Devin Booker has words with Lakers assistant Jesse Mermuys,Sports,"NBA|""Basketball""|""Sports""|""Los Angeles Lakers""|""Phoenix Suns""|""Devin Booker""",10838,7,42
Stephen A. Smith: Jay Cutler is a 'disease' | First Take | ESPN,Sports,"espn|""espn live""|""stephen a smith""|""stephen a. smith""|""jay cutler""|""first take""|""first take espn""|""espn first take""|""first take daily""|""first take nfl""|""nfl first take""|""stephen a smith jay cutler""|""jay cutler stephen a smith""|""first take jay cutler""|""miami dolphins""|""dolphins qb""|""miami qb""|""nfl""|""football""|""stephen a smith rant""",281868,1546,245
John Collins' Best Dunks So Far This Season,Sports,"Atlanta Hawks|""ATL Hawks""|""Hawks basketball""|""NBA""|""Atlanta basketball""|""Hawks NBA""|""Hawks videos""|""Hawks players""|""Hawks highlights""|""ATL sports""|""atlanta""|""dunks""|""win""|""flight""|""rookie""",2394,19,0
NBA Daily Show: Nov. 14 - The Starters,Sports,"nba|""basketball""|""starters""",128892,1935,68
Devin Booker And Julius Randle Wildcats Fight！“You The Full Of Shit”！,Sports,"NBA|""NBA Highlights""|""Devin Booker""|""Julius Randle""|""Devin Booker And Julius Randle Fight""",98396,93,19
"Jayson Tatum Full Highlights 2017.11.14 at Nets - 19 Pts, 3 Stls, SMOOTH!",Sports,"nba|""basketball""|""dawkins""|""dawk""|""ins""|""dawkinsmta""|""Highlights""|""videos""",12494,252,3
Stunning MTB masterclass: Matt Jones | Frames Of Mind,Sports,"red bull|""redbull""|""action sports""|""extreme sports""|""Matt Jones""|""Matt""|""Jones""|""MTB""|""masterclass""|""Frames of mind""|""mountain bike""|""bike""|""mountain biking""|""downhill mountain biking""|""downhill""|""biking""|""trail""|""mountain""|""mountainbike""|""transworld""|""eurosport""|""trek""|""plus bike""|""rampage 2017""|""mx nation""|""specialized""|""cycling""|""cyclist""|""how to manual""|""2017""|""cornering""|""down""|""dh""|""difficult""|""fancy""|""editing""|""rotoscoping""|""impossible""|""people are awesome""|""tricks""|""stunts""|""best""|""video""|""riding""|""ride""|""freeride""|""dirt""|""enduro""|""jump""|""downhill mtb""|""uci""",135459,9381,29
"Joel Embiid on win over Clippers, scuffle with Willie Reed and using social media | NBA on ESPN",Sports,"nba|""basketball""|""espn""|""nba video""|""nba interview""|""joel""|""embiid""|""win""|""clippers""|""joel embiid""|""los angeles clippers""|""scuffle""|""willie""|""reed""|""willie reed""|""social""|""media""|""social media""|""philadelphia 76ers""|""76ers""",10457,54,4
Cowboys vs. Falcons | NFL Week 10 Game Highlights,Sports,"NFL|""Football""|""offense""|""defense""|""afc""|""nfc""|""American Football""|""highlight""|""highlights""|""game""|""games""|""sport""|""sports""|""action""|""play""|""plays""|""season""|""2017""|""rookie""|""rookies""|""recap""|""run""|""sprint""|""catch""|""huge""|""amazing""|""touchdown""|""td""|""week 9""|""wk 9""|""dallas""|""cowboys""|""atlanta""|""falcons""|""ryan""|""prescott""|""dak""|""td pass""|""julio jones""|""sack""|""tackle""|""clayborn""|""falcons win""|""sp:dt=2017-11-12T16:25:00-05:00""|""sp:vl=en-US""|""sp:st=football""|""sp:li=nfl""|""sp:ti:home=Atl""|""sp:ti:away=Dal""|""sp:ty=high""",984836,5855,530
Heidelberg's nifty hook-and-lateral to the left tackle,Sports,"D3sports|""NCAA Division III""|""D3sports.com""|""D3football.com""|""Division III football""|""#d3fb""|""college football""|""Division III (Sports Association)""",44320,130,77
The perfect ice - Ice boats on Lake Geneva,Sports,"Ice Boats|""Lake Geneva""|""5D Mark II""|""Fontana""|""Wisconsin""|""Matt Mason Photography""|""Ice Boat""",99999,143,12
Dennis Smith Jr. and LeBron James go back and forth,Sports,[none],22101,83,74
"Canada Soccer's Women's National Team v USA International Friendly LIVE from Avaya Stadium, San Jose",Sports,[none],42472,303,32
HOL HD: Mike Riley Monday Press Conference,Sports,"HuskerOnline.com|""Nebraska Football""|""Huskers""|""Riovals.com""",6904,18,58
