title,video_category,tags,views,likes,dislikes
Are You Smarter Than Average?,Science/Tech,"White board video|""science video""|""First born child smartest""|""left handed creative""|""breastfed vs. bottle fed""|""are drug users smart""|""do smart people drink more""|""tall people are better""|""dark sense of humour""|""are virgins more smart""|""are worriers more smart?""|""are night owls smarter""|""will music lessons make my kid smart?""|""Will smoking make me dumb?""|""Are you smart""|""intelligence test""|""smarter than average""|""what is the average intelligence""|""are you dumb?""|""IQ test""",2431398,39960,5800
5 McDonald's Gadgets put to the Test!,Science/Tech,"Mcdonalds Gadgets|""Gadgets put to the Test""|""Mcdonalds""|""McDonald's""|""McDonald's Gadgets""|""Gadgets""|""gadgets review""|""unboxing""|""vintage mcdonalds gadgets""|""car gadgets""|""french fries car holder""",2195411,42671,3459
3D Printing Metal with the Iro3D Desktop Metal 3D Printer - Solid High Carbon Steel Parts!,Science/Tech,"iro3d printer|""iro3d""|""iro3d metal""|""metal printer""|""metal 3d printer""|""3d printing metal""|""metal 3d printing""|""desktop metal printer""|""desktop metal 3d printer""|""desktop metal 3d printing""|""desktop metal""|""3d printing""|""metal""|""3d printing nerd""|""joeltelling""|""joel telling""|""high carbon steel""|""steel""|""steel powder""|""metal 3d printing in action""|""metal 3d printing machine""|""crucible""|""how metal 3d printing works""|""how a metal 3d printer works""|""3d printer in action""|""additive manufacturing""|""markforged""",43836,2242,27
I Bought a TESLA!!,Science/Tech,"laser cutter|""william osman""|""crappy science""|""update""|""thomas fire""|""tesla""|""i bought a tesla""|""clickbait""|""unboxing""|""unbox""",283545,24524,698
Custom Puzzle Box,Science/Tech,"puzzle|""puzzle box""|""wooden puzzle box""|""laser puzzle""|""custom box""|""arduino""|""puzzle gears""|""arduino puzzle""",200462,3369,73
The Ultimate Paper Airplane | WIRED,Science/Tech,"air travel|""airplane""|""aviation""|""boeing""|""howto""|""jet""|""jets""|""model""|""modeling""|""obsession""|""science & technology""|""travel""|""details""|""detail""|""boeing 777""|""paper model""|""luca iaconi-stewart""|""model maker""|""engine""|""luca iaconi-stewart youtube""|""paper airplane""|""ultimate paper airplane""|""best paper airplane""|""manila envelope""|""boeing 777 model""|""boein model""|""model airplane""|""model plane""|""wired""|""wired.com""",1691461,40361,595
Bradley Gawthrop: Wiring Boot Camp,Science/Tech,[none],3123,89,0
Laurie Santos: Monkeynomics,Science/Tech,[none],3319,30,1
Mercedes-Benz Smart Vision EQ concept first ride,Science/Tech,"mercedes-benz smart vision eq|""Mercedes-Benz self-driving car""|""first ride""|""concept car""|""mercedes""|""ces 2018""|""ces2018""|""the verge""|""verge""",142380,2635,307
"Robot Muscle, Photovoltaic Roads, Milking Platypus, Hero Rats… Mind Blow",Science/Tech,"vsauce|""vsauce2""|""vsause""|""vsause2""",202523,9442,154
My Favorite TECH of 2017!,Science/Tech,"Favorite tech|""favorite tech 2017""|""best tech""|""best tech 2017""|""best smartphone""|""cool tech""|""2017""|""top tech under""|""cool gadgets""|""tech""|""technology""|""gadgets under""|""3 cool gadgets""|""awesome tech under""|""amazon gadgets""|""smart tech""|""tech under 50""|""new tech""|""top tech""|""futuristic""|""new gadgets""|""top 5""|""gadgets""|""products""|""Pixel 2""|""iMac Pro""",406703,7906,2069
Introducing the Peloton Tread™,Science/Tech,[none],101525,558,1115
Should We Break Up? (DNA COMPATIBILITY TEST),Science/Tech,"The Lab|""AsapSCIENCE""|""DNA test""|""compatability test""|""are we meant to be together""|""should this couple break up""|""genetics""|""ios 11 compatibility""|""physiology""|""best science videos""|""funny science""|""gregory brown""|""mitchell moffit""|""break ups""|""couple breaks up""|""therapy""|""live therapy session""|""where should we begin""|""relationship science""",104434,7862,1004
"Which Smartphone Do They ACTUALLY Use? --- MKBHD, Austin Evans, Linus + More",Science/Tech,"mkbhd|""linus tech tips""|""linus""|""tech""|""tips""|""austin evans""|""austin""|""evans""|""marques brownlee""|""uravgconsumer""|""judner""|""mrwhosetheboss""|""marques""|""brownlee""|""best smartphone""|""best""|""smartphone""|""2018""|""2017""|""best smartphone 2018""|""android""|""iphone""|""iphone x""|""apple""|""apple iphone x""|""pixel 2""|""pixel 2 xl""|""2 xl""|""xl""|""google""|""google pixel 2 xl""|""vs""|""pixel""|""best android""|""iphone 8""|""iphone 8 plus""|""review""|""unboxing""|""unbox therapy""|""unboxtherapy""|""phone""|""smartphones""|""phones""|""unbox""|""therapy""|""galaxy s8""|""s8""|""samsung""|""8 plus""|""s8+""|""note 8""",1124458,104366,1454
I Made h3h3 a Coughing Beanie,Science/Tech,"laser cutter|""william osman""|""crappy science""|""h3""|""h3h3""|""ethan""|""hila""|""h3h3productions""|""beanie""|""vaping beanie""|""vape""|""vape nation""|""vape naysh""|""arduino""|""shitty robot""|""animatronic""|""tdafibwmiasitta""|""coughing beanie""|""cough""",237993,23612,134
Dope Tech of CES 2018! [Part 2],Science/Tech,"Dope Tech|""CES Tech""|""best of CES""|""CES tech""|""fingerprint reader""|""power outage""|""CES power outage""|""CES recap""|""ping pong robot""|""robots""|""Mate 10 Pro""|""Huawei""|""Huawei Mate 10 Pro""|""Huawei Mate 10""|""MKBHD""",1197812,47491,663
"Delta IV NROL-47 Live Launch Broadcast (Jan. 12, 2018)",Science/Tech,"Rockets|""Delta IV""|""United Launch Alliance""|""STEM""|""Engineering""",301956,1675,336
"HUGE 17 Carat Diamond vs 60,003 PSI Waterjet",Science/Tech,"waterjet channel|""water jet""|""water jet cutting""|""waterjet""|""water cutting""|""water cutter""|""cutting with water""|""cutting""|""cut""|""cross section""|""cross-section""|""cut in half""|""inside""|""interesting""|""science""|""fascinating""|""satisfying videos""|""water cutting a diamond""|""waterjet vs diamond""|""17 carat diamond""|""huge diamond""|""waterjet vs hardest material""|""Can a waterjet cut a diamond?""|""whats inside a diamond?""|""diamond cut in half""|""waterjet cutting""|""cody's lab""|""60000 psi waterjet""",520458,11860,592
5 McDonald's Gadgets put to the Test!,Science/Tech,"Mcdonalds Gadgets|""Gadgets put to the Test""|""Mcdonalds""|""McDonald's""|""McDonald's Gadgets""|""Gadgets""|""gadgets review""|""unboxing""|""vintage mcdonalds gadgets""|""car gadgets""|""french fries car holder""",2256634,43431,3548
3D Printing Metal with the Iro3D Desktop Metal 3D Printer - Solid High Carbon Steel Parts!,Science/Tech,"iro3d printer|""iro3d""|""iro3d metal""|""metal printer""|""metal 3d printer""|""3d printing metal""|""metal 3d printing""|""desktop metal printer""|""desktop metal 3d printer""|""desktop metal 3d printing""|""desktop metal""|""3d printing""|""metal""|""3d printing nerd""|""joeltelling""|""joel telling""|""high carbon steel""|""steel""|""steel powder""|""metal 3d printing in action""|""metal 3d printing machine""|""crucible""|""how metal 3d printing works""|""how a metal 3d printer works""|""3d printer in action""|""additive manufacturing""|""markforged""",49035,2384,28
Custom Puzzle Box,Science/Tech,"puzzle|""puzzle box""|""wooden puzzle box""|""laser puzzle""|""custom box""|""arduino""|""puzzle gears""|""arduino puzzle""",218630,3433,76
The Ultimate Paper Airplane | WIRED,Science/Tech,"air travel|""airplane""|""aviation""|""boeing""|""howto""|""jet""|""jets""|""model""|""modeling""|""obsession""|""science & technology""|""travel""|""details""|""detail""|""boeing 777""|""paper model""|""luca iaconi-stewart""|""model maker""|""engine""|""luca iaconi-stewart youtube""|""paper airplane""|""ultimate paper airplane""|""best paper airplane""|""manila envelope""|""boeing 777 model""|""boein model""|""model airplane""|""model plane""|""wired""|""wired.com""",1873164,43831,676
Bradley Gawthrop: Wiring Boot Camp,Science/Tech,[none],3329,96,1
Should We Break Up? (DNA COMPATIBILITY TEST),Science/Tech,"The Lab|""AsapSCIENCE""|""DNA test""|""compatability test""|""are we meant to be together""|""should this couple break up""|""genetics""|""ios 11 compatibility""|""physiology""|""best science videos""|""funny science""|""gregory brown""|""mitchell moffit""|""break ups""|""couple breaks up""|""therapy""|""live therapy session""|""where should we begin""|""relationship science""",290201,14880,2696
"Which Smartphone Do They ACTUALLY Use? --- MKBHD, Austin Evans, Linus + More",Science/Tech,"mkbhd|""linus tech tips""|""linus""|""tech""|""tips""|""austin evans""|""austin""|""evans""|""marques brownlee""|""uravgconsumer""|""judner""|""mrwhosetheboss""|""marques""|""brownlee""|""best smartphone""|""best""|""smartphone""|""2018""|""2017""|""best smartphone 2018""|""android""|""iphone""|""iphone x""|""apple""|""apple iphone x""|""pixel 2""|""pixel 2 xl""|""2 xl""|""xl""|""google""|""google pixel 2 xl""|""vs""|""pixel""|""best android""|""iphone 8""|""iphone 8 plus""|""review""|""unboxing""|""unbox therapy""|""unboxtherapy""|""phone""|""smartphones""|""phones""|""unbox""|""therapy""|""galaxy s8""|""s8""|""samsung""|""8 plus""|""s8+""|""note 8""",1692119,137403,2190
I Bought The $80 Starbucks Mug...,Science/Tech,"Dave2D|""Review""|""dave lee""|""mug""|""cup""|""coffee cup""|""coffee mug""|""ceramic mug""|""ember""|""starbucks""|""heater""|""phone app""|""hot mug""|""starbucks mug""|""starbucks coffee mug""|""best ceramic mug""|""best coffee mug""",142613,7443,345
I Made h3h3 a Coughing Beanie,Science/Tech,"laser cutter|""william osman""|""crappy science""|""h3""|""h3h3""|""ethan""|""hila""|""h3h3productions""|""beanie""|""vaping beanie""|""vape""|""vape nation""|""vape naysh""|""arduino""|""shitty robot""|""animatronic""|""tdafibwmiasitta""|""coughing beanie""|""cough""",339352,29947,228
Dope Tech of CES 2018! [Part 2],Science/Tech,"Dope Tech|""CES Tech""|""best of CES""|""CES tech""|""fingerprint reader""|""power outage""|""CES power outage""|""CES recap""|""ping pong robot""|""robots""|""Mate 10 Pro""|""Huawei""|""Huawei Mate 10 Pro""|""Huawei Mate 10""|""MKBHD""",1249369,48590,685
All of the New HomeKit Products from CES 2018,Science/Tech,"Apple|""iDownloadBlog""|""Andrew ohara""|""iDB""|""HomeKIt""|""smart home""|""CES""|""CES 2018""|""home automation""|""Orbit""|""B-hyve""|""faucet""|""watering system""|""light""|""switch""|""outlet""|""netatmo""|""smoke detector""|""camera""|""thermostat""|""elgato""|""eve""|""button""|""room""|""Kohler konnect""|""DTV+""|""Sensate faucet""|""Moen""|""u by moen""|""koogeek""|""belkin""|""wemo""|""wemo bridge""|""iCreation""|""lock""|""nanoleaf""|""remote""|""Hue""|""philips hue""|""ConnectSense""|""fibaro""|""Brinks""|""array""|""idevices""|""first alert""|""onelink""|""netgear""|""arlo""|""arlo baby cam""",3939,107,4
Interactive LED Periodic Table Display,Science/Tech,"chemistry|""display""|""LEDs""|""science""|""periodic table""|""arduino""|""electronics""|""interactive""|""bluetooth""|""woodwork""|""ws2812B""|""elements""|""animation""|""appinventor""",5775,108,2
"HUGE 17 Carat Diamond vs 60,003 PSI Waterjet",Science/Tech,"waterjet channel|""water jet""|""water jet cutting""|""waterjet""|""water cutting""|""water cutter""|""cutting with water""|""cutting""|""cut""|""cross section""|""cross-section""|""cut in half""|""inside""|""interesting""|""science""|""fascinating""|""satisfying videos""|""water cutting a diamond""|""waterjet vs diamond""|""17 carat diamond""|""huge diamond""|""waterjet vs hardest material""|""Can a waterjet cut a diamond?""|""whats inside a diamond?""|""diamond cut in half""|""waterjet cutting""|""cody's lab""|""60000 psi waterjet""",533134,12055,600
"Delta IV NROL-47 Live Launch Broadcast (Jan. 12, 2018)",Science/Tech,"Rockets|""Delta IV""|""United Launch Alliance""|""STEM""|""Engineering""",303274,1676,339
5 McDonald's Gadgets put to the Test!,Science/Tech,"Mcdonalds Gadgets|""Gadgets put to the Test""|""Mcdonalds""|""McDonald's""|""McDonald's Gadgets""|""Gadgets""|""gadgets review""|""unboxing""|""vintage mcdonalds gadgets""|""car gadgets""|""french fries car holder""",2305543,43982,3606
3D Printing Metal with the Iro3D Desktop Metal 3D Printer - Solid High Carbon Steel Parts!,Science/Tech,"iro3d printer|""iro3d""|""iro3d metal""|""metal printer""|""metal 3d printer""|""3d printing metal""|""metal 3d printing""|""desktop metal printer""|""desktop metal 3d printer""|""desktop metal 3d printing""|""desktop metal""|""3d printing""|""metal""|""3d printing nerd""|""joeltelling""|""joel telling""|""high carbon steel""|""steel""|""steel powder""|""metal 3d printing in action""|""metal 3d printing machine""|""crucible""|""how metal 3d printing works""|""how a metal 3d printer works""|""3d printer in action""|""additive manufacturing""|""markforged""",51981,2460,34
I Bought The $80 Starbucks Mug...,Science/Tech,"Dave2D|""Review""|""dave lee""|""mug""|""cup""|""coffee cup""|""coffee mug""|""ceramic mug""|""ember""|""starbucks""|""heater""|""phone app""|""hot mug""|""starbucks mug""|""starbucks coffee mug""|""best ceramic mug""|""best coffee mug""",275653,11167,637
2017 Takes Second Place for Hottest Year,Science/Tech,"Climate|""Cryology""|""Heat""|""Temperature""|""Temperature Trend""|""Climate Indicators""|""Temperature Tendency""|""Heat Flux""|""Climate Change""|""Global Temperature""|""Earth""|""Kathryn Mersmann""",12194,244,49
Should We Break Up? (DNA COMPATIBILITY TEST),Science/Tech,"The Lab|""AsapSCIENCE""|""DNA test""|""compatability test""|""are we meant to be together""|""should this couple break up""|""genetics""|""ios 11 compatibility""|""physiology""|""best science videos""|""funny science""|""gregory brown""|""mitchell moffit""|""break ups""|""couple breaks up""|""therapy""|""live therapy session""|""where should we begin""|""relationship science""",334301,16336,2961
Classic Game Enthusiast's DREAM?,Science/Tech,"hyperkin|""game boy""|""atari""|""sega""|""mega""|""classic""|""game""|""console""|""ces""|""2018""|""consumer""|""electronics""|""show""",203121,7047,319
"Which Smartphone Do They ACTUALLY Use? --- MKBHD, Austin Evans, Linus + More",Science/Tech,"mkbhd|""linus tech tips""|""linus""|""tech""|""tips""|""austin evans""|""austin""|""evans""|""marques brownlee""|""uravgconsumer""|""judner""|""mrwhosetheboss""|""marques""|""brownlee""|""best smartphone""|""best""|""smartphone""|""2018""|""2017""|""best smartphone 2018""|""android""|""iphone""|""iphone x""|""apple""|""apple iphone x""|""pixel 2""|""pixel 2 xl""|""2 xl""|""xl""|""google""|""google pixel 2 xl""|""vs""|""pixel""|""best android""|""iphone 8""|""iphone 8 plus""|""review""|""unboxing""|""unbox therapy""|""unboxtherapy""|""phone""|""smartphones""|""phones""|""unbox""|""therapy""|""galaxy s8""|""s8""|""samsung""|""8 plus""|""s8+""|""note 8""",1901602,148216,2485
I Made h3h3 a Coughing Beanie,Science/Tech,"laser cutter|""william osman""|""crappy science""|""h3""|""h3h3""|""ethan""|""hila""|""h3h3productions""|""beanie""|""vaping beanie""|""vape""|""vape nation""|""vape naysh""|""arduino""|""shitty robot""|""animatronic""|""tdafibwmiasitta""|""coughing beanie""|""cough""",367305,31684,254
iPhone X: A Photographer's Review,Science/Tech,"Tyler|""Stalman""|""iphone x""|""camera test""|""review""|""iphone 10""|""photography""|""best camera phone""|""iphone x review""|""iphone x vs pixel 2""|""iphone x camera""|""is it worth it""|""in depth review""|""iphone x camera features""|""slow motion""|""professional photographer""|""best camera phone 2018""|""best phone camera""",55731,3585,78
Edgar Barragan: IT Support Specialist,Science/Tech,[none],76347,2037,91
Dope Tech of CES 2018! [Part 2],Science/Tech,"Dope Tech|""CES Tech""|""best of CES""|""CES tech""|""fingerprint reader""|""power outage""|""CES power outage""|""CES recap""|""ping pong robot""|""robots""|""Mate 10 Pro""|""Huawei""|""Huawei Mate 10 Pro""|""Huawei Mate 10""|""MKBHD""",1292218,49464,709
All of the New HomeKit Products from CES 2018,Science/Tech,"Apple|""iDownloadBlog""|""Andrew ohara""|""iDB""|""HomeKIt""|""smart home""|""CES""|""CES 2018""|""home automation""|""Orbit""|""B-hyve""|""faucet""|""watering system""|""light""|""switch""|""outlet""|""netatmo""|""smoke detector""|""camera""|""thermostat""|""elgato""|""eve""|""button""|""room""|""Kohler konnect""|""DTV+""|""Sensate faucet""|""Moen""|""u by moen""|""koogeek""|""belkin""|""wemo""|""wemo bridge""|""iCreation""|""lock""|""nanoleaf""|""remote""|""Hue""|""philips hue""|""ConnectSense""|""fibaro""|""Brinks""|""array""|""idevices""|""first alert""|""onelink""|""netgear""|""arlo""|""arlo baby cam""",4497,113,4
Interactive LED Periodic Table Display,Science/Tech,"chemistry|""display""|""LEDs""|""science""|""periodic table""|""arduino""|""electronics""|""interactive""|""bluetooth""|""woodwork""|""ws2812B""|""elements""|""animation""|""appinventor""",6149,109,3
Atlas V SBIRS GEO Flight 4 Broadcast (Jan. 19),Science/Tech,"United Launch Alliance|""ULA""|""Rockets""|""Rocket Science""|""Engineering""|""STEM""",102361,785,70
2017 Takes Second Place for Hottest Year,Science/Tech,"Climate|""Cryology""|""Heat""|""Temperature""|""Temperature Trend""|""Climate Indicators""|""Temperature Tendency""|""Heat Flux""|""Climate Change""|""Global Temperature""|""Earth""|""Kathryn Mersmann""",35234,320,53
I Bought The $80 Starbucks Mug...,Science/Tech,"Dave2D|""Review""|""dave lee""|""mug""|""cup""|""coffee cup""|""coffee mug""|""ceramic mug""|""ember""|""starbucks""|""heater""|""phone app""|""hot mug""|""starbucks mug""|""starbucks coffee mug""|""best ceramic mug""|""best coffee mug""",320799,12282,726
Classic Game Enthusiast's DREAM?,Science/Tech,"hyperkin|""game boy""|""atari""|""sega""|""mega""|""classic""|""game""|""console""|""ces""|""2018""|""consumer""|""electronics""|""show""",229128,7796,342
Should We Break Up? (DNA COMPATIBILITY TEST),Science/Tech,"The Lab|""AsapSCIENCE""|""DNA test""|""compatability test""|""are we meant to be together""|""should this couple break up""|""genetics""|""ios 11 compatibility""|""physiology""|""best science videos""|""funny science""|""gregory brown""|""mitchell moffit""|""break ups""|""couple breaks up""|""therapy""|""live therapy session""|""where should we begin""|""relationship science""",352697,17124,3007
"Which Smartphone Do They ACTUALLY Use? --- MKBHD, Austin Evans, Linus + More",Science/Tech,"mkbhd|""linus tech tips""|""linus""|""tech""|""tips""|""austin evans""|""austin""|""evans""|""marques brownlee""|""uravgconsumer""|""judner""|""mrwhosetheboss""|""marques""|""brownlee""|""best smartphone""|""best""|""smartphone""|""2018""|""2017""|""best smartphone 2018""|""android""|""iphone""|""iphone x""|""apple""|""apple iphone x""|""pixel 2""|""pixel 2 xl""|""2 xl""|""xl""|""google""|""google pixel 2 xl""|""vs""|""pixel""|""best android""|""iphone 8""|""iphone 8 plus""|""review""|""unboxing""|""unbox therapy""|""unboxtherapy""|""phone""|""smartphones""|""phones""|""unbox""|""therapy""|""galaxy s8""|""s8""|""samsung""|""8 plus""|""s8+""|""note 8""",2088102,157196,2738
iPhone X: A Photographer's Review,Science/Tech,"Tyler|""Stalman""|""iphone x""|""camera test""|""review""|""iphone 10""|""photography""|""best camera phone""|""iphone x review""|""iphone x vs pixel 2""|""iphone x camera""|""is it worth it""|""in depth review""|""iphone x camera features""|""slow motion""|""professional photographer""|""best camera phone 2018""|""best phone camera""",86424,4809,115
I Made h3h3 a Coughing Beanie,Science/Tech,"laser cutter|""william osman""|""crappy science""|""h3""|""h3h3""|""ethan""|""hila""|""h3h3productions""|""beanie""|""arduino""|""shitty robot""|""animatronic""|""tdafibwmiasitta""|""coughing beanie""|""cough""",386454,32806,269
The author of the 5:2 diet explains why eating healthy is more important than exercise,Science/Tech,"Business|""Insider""|""BI""|""UK""|""Europe""",983,15,1
Edgar Barragan: IT Support Specialist,Science/Tech,[none],98149,2120,101
Atlas V SBIRS GEO Flight 4 Broadcast (Jan. 19),Science/Tech,"United Launch Alliance|""ULA""|""Rockets""|""Rocket Science""|""Engineering""|""STEM""",151379,1027,128
I Bought The $80 Starbucks Mug...,Science/Tech,"Dave2D|""Review""|""dave lee""|""mug""|""cup""|""coffee cup""|""coffee mug""|""ceramic mug""|""ember""|""starbucks""|""heater""|""phone app""|""hot mug""|""starbucks mug""|""starbucks coffee mug""|""best ceramic mug""|""best coffee mug""",340926,12796,768
2017 Takes Second Place for Hottest Year,Science/Tech,"Climate|""Cryology""|""Heat""|""Temperature""|""Temperature Trend""|""Climate Indicators""|""Temperature Tendency""|""Heat Flux""|""Climate Change""|""Global Temperature""|""Earth""|""Kathryn Mersmann""",45571,348,60
Classic Game Enthusiast's DREAM?,Science/Tech,"hyperkin|""game boy""|""atari""|""sega""|""mega""|""classic""|""game""|""console""|""ces""|""2018""|""consumer""|""electronics""|""show""",245123,8215,363
Should We Break Up? (DNA COMPATIBILITY TEST),Science/Tech,"The Lab|""AsapSCIENCE""|""DNA test""|""compatability test""|""are we meant to be together""|""should this couple break up""|""genetics""|""ios 11 compatibility""|""physiology""|""best science videos""|""funny science""|""gregory brown""|""mitchell moffit""|""break ups""|""couple breaks up""|""therapy""|""live therapy session""|""where should we begin""|""relationship science""",365140,17650,3047
"Which Smartphone Do They ACTUALLY Use? --- MKBHD, Austin Evans, Linus + More",Science/Tech,"mkbhd|""linus tech tips""|""linus""|""tech""|""tips""|""austin evans""|""austin""|""evans""|""marques brownlee""|""uravgconsumer""|""judner""|""mrwhosetheboss""|""marques""|""brownlee""|""best smartphone""|""best""|""smartphone""|""2018""|""2017""|""best smartphone 2018""|""android""|""iphone""|""iphone x""|""apple""|""apple iphone x""|""pixel 2""|""pixel 2 xl""|""2 xl""|""xl""|""google""|""google pixel 2 xl""|""vs""|""pixel""|""best android""|""iphone 8""|""iphone 8 plus""|""review""|""unboxing""|""unbox therapy""|""unboxtherapy""|""phone""|""smartphones""|""phones""|""unbox""|""therapy""|""galaxy s8""|""s8""|""samsung""|""8 plus""|""s8+""|""note 8""",2201562,161964,2857
iPhone X: A Photographer's Review,Science/Tech,"Tyler|""Stalman""|""iphone x""|""camera test""|""review""|""iphone 10""|""photography""|""best camera phone""|""iphone x review""|""iphone x vs pixel 2""|""iphone x camera""|""is it worth it""|""in depth review""|""iphone x camera features""|""slow motion""|""professional photographer""|""best camera phone 2018""|""best phone camera""|""iphone x is it worth it""|""iphone 10 review""|""iphone x vs iphone 6s""",114401,5725,149
I Made h3h3 a Coughing Beanie,Science/Tech,"laser cutter|""william osman""|""crappy science""|""h3""|""h3h3""|""ethan""|""hila""|""h3h3productions""|""beanie""|""arduino""|""shitty robot""|""animatronic""|""tdafibwmiasitta""|""coughing beanie""|""cough""",399135,33476,271
The author of the 5:2 diet explains why eating healthy is more important than exercise,Science/Tech,"Business|""Insider""|""BI""|""UK""|""Europe""",1073,17,1
Edgar Barragan: IT Support Specialist,Science/Tech,[none],113213,2183,119
Forging a Knife From a Wrench With Hydraulic Press | in 4K,Science/Tech,"Hydraulic press channel|""hydraulicpresschannel""|""hydraulic press""|""hydraulicpress""|""crush""|""press""|""hydraulicpress channel""|""hydraulic""|""hydraulic press man""|""will it crush""|""knife""|""forging a knife""|""forging a knife from a wrench""|""wrench knife""|""knife making""|""making knives""|""how to make a knife""|""forging a short sword""|""forging a wrench knife""|""wrench knives""|""making a knife from a wrench""|""beyond the press""|""lauri""|""anni""|""how to""|""DIY""|""sharp""|""sharpening""|""kitchen""|""test""|""slicing""",262666,11858,345
Atlas V SBIRS GEO Flight 4 Broadcast (Jan. 19),Science/Tech,"United Launch Alliance|""ULA""|""Rockets""|""Rocket Science""|""Engineering""|""STEM""",168229,1091,151
The DENON DP 47F Turntable - an Automatic Classic,Science/Tech,"Techmoan|""4K""|""Denon DP-47F""|""Denon""|""DP—47F""|""DP47F""|""Turntable""|""Record""|""Player""|""Vinyl""|""Vinil""|""HiFi""|""Hi-Fi""|""Fully""|""Automatic""|""Review""|""Demo""|""Buyers""|""Guide""",116907,6868,78
I Bought The $80 Starbucks Mug...,Science/Tech,"Dave2D|""Review""|""dave lee""|""mug""|""cup""|""coffee cup""|""coffee mug""|""ceramic mug""|""ember""|""starbucks""|""heater""|""phone app""|""hot mug""|""starbucks mug""|""starbucks coffee mug""|""best ceramic mug""|""best coffee mug""",354514,13175,793
2017 Takes Second Place for Hottest Year,Science/Tech,"Climate|""Cryology""|""Heat""|""Temperature""|""Temperature Trend""|""Climate Indicators""|""Temperature Tendency""|""Heat Flux""|""Climate Change""|""Global Temperature""|""Earth""|""Kathryn Mersmann""",50489,362,63
Classic Game Enthusiast's DREAM?,Science/Tech,"hyperkin|""game boy""|""atari""|""sega""|""mega""|""classic""|""game""|""console""|""ces""|""2018""|""consumer""|""electronics""|""show""",253798,8436,372
Should We Break Up? (DNA COMPATIBILITY TEST),Science/Tech,"The Lab|""AsapSCIENCE""|""DNA test""|""compatability test""|""are we meant to be together""|""should this couple break up""|""genetics""|""ios 11 compatibility""|""physiology""|""best science videos""|""funny science""|""gregory brown""|""mitchell moffit""|""break ups""|""couple breaks up""|""therapy""|""live therapy session""|""where should we begin""|""relationship science""",372960,17959,3071
"Which Smartphone Do They ACTUALLY Use? --- MKBHD, Austin Evans, Linus + More",Science/Tech,"mkbhd|""linus tech tips""|""linus""|""tech""|""tips""|""austin evans""|""austin""|""evans""|""marques brownlee""|""uravgconsumer""|""judner""|""mrwhosetheboss""|""marques""|""brownlee""|""best smartphone""|""best""|""smartphone""|""2018""|""2017""|""best smartphone 2018""|""android""|""iphone""|""iphone x""|""apple""|""apple iphone x""|""pixel 2""|""pixel 2 xl""|""2 xl""|""xl""|""google""|""google pixel 2 xl""|""vs""|""pixel""|""best android""|""iphone 8""|""iphone 8 plus""|""review""|""unboxing""|""unbox therapy""|""unboxtherapy""|""phone""|""smartphones""|""phones""|""unbox""|""therapy""|""galaxy s8""|""s8""|""samsung""|""8 plus""|""s8+""|""note 8""",2248395,164205,2928
iPhone X: A Photographer's Review,Science/Tech,"Tyler|""Stalman""|""iphone x""|""camera test""|""review""|""iphone 10""|""photography""|""best camera phone""|""iphone x review""|""iphone x vs pixel 2""|""iphone x camera""|""is it worth it""|""in depth review""|""iphone x camera features""|""slow motion""|""professional photographer""|""best camera phone 2018""|""best phone camera""|""iphone x is it worth it""|""iphone 10 review""|""iphone x vs iphone 6s""",127508,6143,163
I Made h3h3 a Coughing Beanie,Science/Tech,"laser cutter|""william osman""|""crappy science""|""h3""|""h3h3""|""ethan""|""hila""|""h3h3productions""|""beanie""|""arduino""|""shitty robot""|""animatronic""|""tdafibwmiasitta""|""coughing beanie""|""cough""",405511,33818,275
The author of the 5:2 diet explains why eating healthy is more important than exercise,Science/Tech,"Business|""Insider""|""BI""|""UK""|""Europe""",1151,18,1
iPhone X – Selfies on iPhone X – Apple,Science/Tech,"Apple|""apple muhammad ali""|""apple selfies""|""cassius clay""|""gary belkin""|""I am the greatest""|""iphone""|""iphone cassius clay""|""iphone muhammad ali""|""iphone portrait lighting""|""iphone portrait mode""|""iphone stage light""|""iphone stage light mono""|""iphone x""|""iphone x cassius clay""|""iphone x portrait mode""|""iphone x stage light""|""iphone x stage light mono""|""muhammad ali""|""muhammad ali round 2""|""people’s champion""|""peter matz""|""portrait lighting""|""selfies""|""selfies on iphone""|""selfies on iphone x""",328612,8968,1695
Forging a Knife From a Wrench With Hydraulic Press | in 4K,Science/Tech,"Hydraulic press channel|""hydraulicpresschannel""|""hydraulic press""|""hydraulicpress""|""crush""|""press""|""hydraulicpress channel""|""hydraulic""|""hydraulic press man""|""will it crush""|""knife""|""forging a knife""|""forging a knife from a wrench""|""wrench knife""|""knife making""|""making knives""|""how to make a knife""|""forging a short sword""|""forging a wrench knife""|""wrench knives""|""making a knife from a wrench""|""beyond the press""|""lauri""|""anni""|""how to""|""DIY""|""sharp""|""sharpening""|""kitchen""|""test""|""slicing""",345695,13252,426
Atlas V SBIRS GEO Flight 4 Broadcast (Jan. 19),Science/Tech,"United Launch Alliance|""ULA""|""Rockets""|""Rocket Science""|""Engineering""|""STEM""",171911,1104,156
JST Connector Crimp,Science/Tech,jst iotexpert iot crimping,3221,15,0
