title,video_category,tags,views,likes,dislikes
The Legend of Zelda: Breath of the Wild DLC Dev. Talk - ft. Mr. Aonuma & Mr. Fujibayashi,Gaming,"nintendo|""play""|""play nintendo""|""game""|""gameplay""|""fun""|""video game""|""kids""|""action""|""adventure""|""rpg""|""nintendo switch""|""pro controller""|""joy con""|""game of the year""|""breath of the wild""|""the legend of zelda""|""dlc""|""dlc 2""|""the champions ballad""|""motorcycle""|""lozbotw""|""expansion pass""|""revali""|""mipha""|""urbosa""|""daruk""|""shrine""|""equips""|""kass""|""champions' ballad""|""ancient""|""Divine Beast Tamer’s Trial""|""Tamer’s Trial""|""Mr. Aonuma""|""Mr. Fujibayashi""|""Producer""|""Director""|""Talk""|""insight""|""chat""|""discussion""|""panel""",163742,7445,108
4-2: The History of Super Mario Bros.' Most Infamous Level,Gaming,"speedrun|""speed run""|""world record""|""world record progression""|""world record history""|""speedrun history""",718874,25607,685
Off Camera Secrets | Grand Theft Auto V - Boundary Break,Gaming,"ps4|""xbox 360""|""playstation 3""|""xbox one""|""ps vita""|""trevor""|""kate upton""|""five""|""franklin""|""lamborghini""|""ferrari""|""rolls royce""|""gta""|""lindsay lohan""|""glitches""|""hacks""|""sequence break""|""gta5""|""Los Santos""",376882,10278,353
Amazing Creatures Have Been Discovered across the Planet!,Gaming,"Pokémon|""Pokemon""|""Pokémon GO""|""Stephen Fry""|""documentary""",1678285,35987,2602
Nintendo Labo: Hands-On,Gaming,"Kotaku|""video game""|""Nintendo Labo""|""Labo""|""Hands-on with Labo""|""Labo demonstration""|""Labo Bike""|""Labo House""|""Labo Robot""|""Nintendo""|""Labo piano""|""What Is Nintendo Labo""|""Nintendo Switch""|""Nintendo Cardboard""|""Nintendo Contraptions""|""When is Is Nintendo Labo released""|""2018 Nintendo""|""low-tech""|""Nintendo Next""|""New Nintendo""|""Labo Hands On""",63531,914,120
Getting Over It (Spoilers?),Gaming,"Getting Over It|""Getting Over It With Bennett Foddy""|""Errant Signal""|""Jesper Juul""|""Bennett Foddy""",50093,2594,71
The Legend of Zelda: Breath of the Wild DLC Dev. Talk - ft. Mr. Aonuma & Mr. Fujibayashi,Gaming,"nintendo|""play""|""play nintendo""|""game""|""gameplay""|""fun""|""video game""|""kids""|""action""|""adventure""|""rpg""|""nintendo switch""|""pro controller""|""joy con""|""game of the year""|""breath of the wild""|""the legend of zelda""|""dlc""|""dlc 2""|""the champions ballad""|""motorcycle""|""lozbotw""|""expansion pass""|""revali""|""mipha""|""urbosa""|""daruk""|""shrine""|""equips""|""kass""|""champions' ballad""|""ancient""|""Divine Beast Tamer’s Trial""|""Tamer’s Trial""|""Mr. Aonuma""|""Mr. Fujibayashi""|""Producer""|""Director""|""Talk""|""insight""|""chat""|""discussion""|""panel""",173994,7664,114
4-2: The History of Super Mario Bros.' Most Infamous Level,Gaming,"speedrun|""speed run""|""world record""|""world record progression""|""world record history""|""speedrun history""",777079,27223,749
Off Camera Secrets | Grand Theft Auto V - Boundary Break,Gaming,"ps4|""xbox 360""|""playstation 3""|""xbox one""|""ps vita""|""trevor""|""kate upton""|""five""|""franklin""|""lamborghini""|""ferrari""|""rolls royce""|""gta""|""lindsay lohan""|""glitches""|""hacks""|""sequence break""|""gta5""|""Los Santos""",387223,10504,365
Amazing Creatures Have Been Discovered across the Planet!,Gaming,"Pokémon|""Pokemon""|""Pokémon GO""|""Stephen Fry""|""documentary""",2219221,39216,2964
Nintendo Labo: Hands-On,Gaming,"Kotaku|""video game""|""Nintendo Labo""|""Labo""|""Hands-on with Labo""|""Labo demonstration""|""Labo Bike""|""Labo House""|""Labo Robot""|""Nintendo""|""Labo piano""|""What Is Nintendo Labo""|""Nintendo Switch""|""Nintendo Cardboard""|""Nintendo Contraptions""|""When is Is Nintendo Labo released""|""2018 Nintendo""|""low-tech""|""Nintendo Next""|""New Nintendo""|""Labo Hands On""",109388,1518,199
Kaz Hirai Stepping Down as Sony CEO - IGN News,Gaming,"IGN|""Feature""|""companies""|""Sony Electronics""|""Sony Computer Entertainment""|""Sony Interactive Entertainment""",21328,582,38
Getting Over It (Spoilers?),Gaming,"Getting Over It|""Getting Over It With Bennett Foddy""|""Errant Signal""|""Jesper Juul""|""Bennett Foddy""",53597,2753,74
The Legend of Zelda: Breath of the Wild DLC Dev. Talk - ft. Mr. Aonuma & Mr. Fujibayashi,Gaming,"nintendo|""play""|""play nintendo""|""game""|""gameplay""|""fun""|""video game""|""kids""|""action""|""adventure""|""rpg""|""nintendo switch""|""pro controller""|""joy con""|""game of the year""|""breath of the wild""|""the legend of zelda""|""dlc""|""dlc 2""|""the champions ballad""|""motorcycle""|""lozbotw""|""expansion pass""|""revali""|""mipha""|""urbosa""|""daruk""|""shrine""|""equips""|""kass""|""champions' ballad""|""ancient""|""Divine Beast Tamer’s Trial""|""Tamer’s Trial""|""Mr. Aonuma""|""Mr. Fujibayashi""|""Producer""|""Director""|""Talk""|""insight""|""chat""|""discussion""|""panel""",179285,7806,119
4-2: The History of Super Mario Bros.' Most Infamous Level,Gaming,"speedrun|""speed run""|""world record""|""world record progression""|""world record history""|""speedrun history""",834208,28778,813
Amazing Creatures Have Been Discovered across the Planet!,Gaming,"Pokémon|""Pokemon""|""Pokémon GO""|""Stephen Fry""|""documentary""",2547473,40442,3117
Nintendo Labo: Hands-On,Gaming,"Kotaku|""video game""|""Nintendo Labo""|""Labo""|""Hands-on with Labo""|""Labo demonstration""|""Labo Bike""|""Labo House""|""Labo Robot""|""Nintendo""|""Labo piano""|""What Is Nintendo Labo""|""Nintendo Switch""|""Nintendo Cardboard""|""Nintendo Contraptions""|""When is Is Nintendo Labo released""|""2018 Nintendo""|""low-tech""|""Nintendo Next""|""New Nintendo""|""Labo Hands On""",122974,1635,214
Kaz Hirai Stepping Down as Sony CEO - IGN News,Gaming,"IGN|""Feature""|""companies""|""Sony Electronics""|""Sony Computer Entertainment""|""Sony Interactive Entertainment""",22909,599,43
Getting Over It (Spoilers?),Gaming,"Getting Over It|""Getting Over It With Bennett Foddy""|""Errant Signal""|""Jesper Juul""|""Bennett Foddy""",55910,2839,77
The Legend of Zelda: Breath of the Wild DLC Dev. Talk - ft. Mr. Aonuma & Mr. Fujibayashi,Gaming,"nintendo|""play""|""play nintendo""|""game""|""gameplay""|""fun""|""video game""|""kids""|""action""|""adventure""|""rpg""|""nintendo switch""|""pro controller""|""joy con""|""game of the year""|""breath of the wild""|""the legend of zelda""|""dlc""|""dlc 2""|""the champions ballad""|""motorcycle""|""lozbotw""|""expansion pass""|""revali""|""mipha""|""urbosa""|""daruk""|""shrine""|""equips""|""kass""|""champions' ballad""|""ancient""|""Divine Beast Tamer’s Trial""|""Tamer’s Trial""|""Mr. Aonuma""|""Mr. Fujibayashi""|""Producer""|""Director""|""Talk""|""insight""|""chat""|""discussion""|""panel""",182776,7867,120
Amazing Creatures Have Been Discovered across the Planet!,Gaming,"Pokémon|""Pokemon""|""Pokémon GO""|""Stephen Fry""|""documentary""",2683691,40928,3200
Nintendo Labo: Hands-On,Gaming,"Kotaku|""video game""|""Nintendo Labo""|""Labo""|""Hands-on with Labo""|""Labo demonstration""|""Labo Bike""|""Labo House""|""Labo Robot""|""Nintendo""|""Labo piano""|""What Is Nintendo Labo""|""Nintendo Switch""|""Nintendo Cardboard""|""Nintendo Contraptions""|""When is Is Nintendo Labo released""|""2018 Nintendo""|""low-tech""|""Nintendo Next""|""New Nintendo""|""Labo Hands On""",127679,1665,215
Kaz Hirai Stepping Down as Sony CEO - IGN News,Gaming,"IGN|""Feature""|""companies""|""Sony Electronics""|""Sony Computer Entertainment""|""Sony Interactive Entertainment""",23489,606,43
Getting Over It (Spoilers?),Gaming,"Getting Over It|""Getting Over It With Bennett Foddy""|""Errant Signal""|""Jesper Juul""|""Bennett Foddy""",57462,2892,83
The Legend of Zelda: Breath of the Wild DLC Dev. Talk - ft. Mr. Aonuma & Mr. Fujibayashi,Gaming,"nintendo|""play""|""play nintendo""|""game""|""gameplay""|""fun""|""video game""|""kids""|""action""|""adventure""|""rpg""|""nintendo switch""|""pro controller""|""joy con""|""game of the year""|""breath of the wild""|""the legend of zelda""|""dlc""|""dlc 2""|""the champions ballad""|""motorcycle""|""lozbotw""|""expansion pass""|""revali""|""mipha""|""urbosa""|""daruk""|""shrine""|""equips""|""kass""|""champions' ballad""|""ancient""|""Divine Beast Tamer’s Trial""|""Tamer’s Trial""|""Mr. Aonuma""|""Mr. Fujibayashi""|""Producer""|""Director""|""Talk""|""insight""|""chat""|""discussion""|""panel""",185604,7938,120
Amazing Creatures Have Been Discovered across the Planet!,Gaming,"Pokémon|""Pokemon""|""Pokémon GO""|""Stephen Fry""|""documentary""",2822899,41296,3270
Nintendo Labo: Hands-On,Gaming,"Kotaku|""video game""|""Nintendo Labo""|""Labo""|""Hands-on with Labo""|""Labo demonstration""|""Labo Bike""|""Labo House""|""Labo Robot""|""Nintendo""|""Labo piano""|""What Is Nintendo Labo""|""Nintendo Switch""|""Nintendo Cardboard""|""Nintendo Contraptions""|""When is Is Nintendo Labo released""|""2018 Nintendo""|""low-tech""|""Nintendo Next""|""New Nintendo""|""Labo Hands On""",129791,1678,216
Kaz Hirai Stepping Down as Sony CEO - IGN News,Gaming,"IGN|""Feature""|""companies""|""Sony Electronics""|""Sony Computer Entertainment""|""Sony Interactive Entertainment""",23720,610,43
Developer Update | Happy Year of the Dog! | Overwatch,Gaming,"“Developer Update | Year of the Dog | Overwatch|""” Overwatch Developer Update Year of the Dog""|""Overwatch Developer Update Lunar New Year""|""Overwatch Capture the Flag""|""Competitive Capture the Flag""|""Lunar New Year""|""Blizzard Entertainment""|""Blizzard""|""FPS""|""First-Person Shooter""|""Team-Based Shooter""|""Objective-Based Shooter""|""Shooter""|""Action Game""|""Team Game""|""Objective-Based Game""|""Multiplayer Game""|""Hero Shooter""|""Hero""|""Heroes""|""Hero Abilities""|""Future""|""Near-Future""|""Sci-Fi""",1229391,40936,1102
Amazing Creatures Have Been Discovered across the Planet!,Gaming,"Pokémon|""Pokemon""|""Pokémon GO""|""Stephen Fry""|""documentary""",2892845,41483,3293
Nintendo Labo: Hands-On,Gaming,"Kotaku|""video game""|""Nintendo Labo""|""Labo""|""Hands-on with Labo""|""Labo demonstration""|""Labo Bike""|""Labo House""|""Labo Robot""|""Nintendo""|""Labo piano""|""What Is Nintendo Labo""|""Nintendo Switch""|""Nintendo Cardboard""|""Nintendo Contraptions""|""When is Is Nintendo Labo released""|""2018 Nintendo""|""low-tech""|""Nintendo Next""|""New Nintendo""|""Labo Hands On""",131055,1689,216
Kaz Hirai Stepping Down as Sony CEO - IGN News,Gaming,"IGN|""Feature""|""companies""|""Sony Electronics""|""Sony Computer Entertainment""|""Sony Interactive Entertainment""",23851,610,43
Developer Update | Happy Year of the Dog! | Overwatch,Gaming,"“Developer Update | Year of the Dog | Overwatch|""” Overwatch Developer Update Year of the Dog""|""Overwatch Developer Update Lunar New Year""|""Overwatch Capture the Flag""|""Competitive Capture the Flag""|""Lunar New Year""|""Blizzard Entertainment""|""Blizzard""|""FPS""|""First-Person Shooter""|""Team-Based Shooter""|""Objective-Based Shooter""|""Shooter""|""Action Game""|""Team Game""|""Objective-Based Game""|""Multiplayer Game""|""Hero Shooter""|""Hero""|""Heroes""|""Hero Abilities""|""Future""|""Near-Future""|""Sci-Fi""",1380249,42754,1225
Amazing Creatures Have Been Discovered across the Planet!,Gaming,"Pokémon|""Pokemon""|""Pokémon GO""|""Stephen Fry""|""documentary""",2959424,41673,3316
Developer Update | Happy Year of the Dog! | Overwatch,Gaming,"“Developer Update | Year of the Dog | Overwatch|""” Overwatch Developer Update Year of the Dog""|""Overwatch Developer Update Lunar New Year""|""Overwatch Capture the Flag""|""Competitive Capture the Flag""|""Lunar New Year""|""Blizzard Entertainment""|""Blizzard""|""FPS""|""First-Person Shooter""|""Team-Based Shooter""|""Objective-Based Shooter""|""Shooter""|""Action Game""|""Team Game""|""Objective-Based Game""|""Multiplayer Game""|""Hero Shooter""|""Hero""|""Heroes""|""Hero Abilities""|""Future""|""Near-Future""|""Sci-Fi""",1404166,42997,1246
Developer Update | Happy Year of the Dog! | Overwatch,Gaming,"“Developer Update | Year of the Dog | Overwatch|""” Overwatch Developer Update Year of the Dog""|""Overwatch Developer Update Lunar New Year""|""Overwatch Capture the Flag""|""Competitive Capture the Flag""|""Lunar New Year""|""Blizzard Entertainment""|""Blizzard""|""FPS""|""First-Person Shooter""|""Team-Based Shooter""|""Objective-Based Shooter""|""Shooter""|""Action Game""|""Team Game""|""Objective-Based Game""|""Multiplayer Game""|""Hero Shooter""|""Hero""|""Heroes""|""Hero Abilities""|""Future""|""Near-Future""|""Sci-Fi""",1414817,43081,1253
best pirate i've ever seen,Gaming,"best pirate i've ever seen|""best""|""pirate""|""i've""|""ever""|""seen""|""meme""|""best pirate i've ever seen meme""|""Saigon River""|""Excavator rowing Boat""|""crane""",124554,3655,46
Developer Update | Happy Year of the Dog! | Overwatch,Gaming,"“Developer Update | Year of the Dog | Overwatch|""” Overwatch Developer Update Year of the Dog""|""Overwatch Developer Update Lunar New Year""|""Overwatch Capture the Flag""|""Competitive Capture the Flag""|""Lunar New Year""|""Blizzard Entertainment""|""Blizzard""|""FPS""|""First-Person Shooter""|""Team-Based Shooter""|""Objective-Based Shooter""|""Shooter""|""Action Game""|""Team Game""|""Objective-Based Game""|""Multiplayer Game""|""Hero Shooter""|""Hero""|""Heroes""|""Hero Abilities""|""Future""|""Near-Future""|""Sci-Fi""",1421860,43149,1265
best pirate i've ever seen,Gaming,"best pirate i've ever seen|""best""|""pirate""|""i've""|""ever""|""seen""|""meme""|""best pirate i've ever seen meme""|""Saigon River""|""Excavator rowing Boat""|""crane""",155332,4668,55
Developer Update | Happy Year of the Dog! | Overwatch,Gaming,"“Developer Update | Year of the Dog | Overwatch|""” Overwatch Developer Update Year of the Dog""|""Overwatch Developer Update Lunar New Year""|""Overwatch Capture the Flag""|""Competitive Capture the Flag""|""Lunar New Year""|""Blizzard Entertainment""|""Blizzard""|""FPS""|""First-Person Shooter""|""Team-Based Shooter""|""Objective-Based Shooter""|""Shooter""|""Action Game""|""Team Game""|""Objective-Based Game""|""Multiplayer Game""|""Hero Shooter""|""Hero""|""Heroes""|""Hero Abilities""|""Future""|""Near-Future""|""Sci-Fi""",1425306,43199,1270
Alto's Odyssey Trailer – Launching February 22nd. Pre-order now!,Gaming,"alto|""indie game""|""desert""|""alto's adventure""|""alto's odyssey""|""trailer""|""iOS""|""App Store""|""iPhone""|""iPad""|""Apple TV""|""endless runner""|""Runner""|""Action""|""Sports""|""Art""|""Design""|""announcement""|""snowboarding""|""videogame""|""gaming""|""games""|""mobile""|""mobilegaming""|""Snowman""|""Harry Nesbitt""|""Apple""|""Kishi Bashi""|""In Fantasia""",73724,1864,66
best pirate i've ever seen,Gaming,"best pirate i've ever seen|""best""|""pirate""|""i've""|""ever""|""seen""|""meme""|""best pirate i've ever seen meme""|""Saigon River""|""Excavator rowing Boat""|""crane""",169577,4788,55
Developer Update | Happy Year of the Dog! | Overwatch,Gaming,"“Developer Update | Year of the Dog | Overwatch|""” Overwatch Developer Update Year of the Dog""|""Overwatch Developer Update Lunar New Year""|""Overwatch Capture the Flag""|""Competitive Capture the Flag""|""Lunar New Year""|""Blizzard Entertainment""|""Blizzard""|""FPS""|""First-Person Shooter""|""Team-Based Shooter""|""Objective-Based Shooter""|""Shooter""|""Action Game""|""Team Game""|""Objective-Based Game""|""Multiplayer Game""|""Hero Shooter""|""Hero""|""Heroes""|""Hero Abilities""|""Future""|""Near-Future""|""Sci-Fi""",1431478,43237,1278
Alto's Odyssey Trailer – Launching February 22nd. Pre-order now!,Gaming,"alto|""indie game""|""desert""|""alto's adventure""|""alto's odyssey""|""trailer""|""iOS""|""App Store""|""iPhone""|""iPad""|""Apple TV""|""endless runner""|""Runner""|""Action""|""Sports""|""Art""|""Design""|""announcement""|""snowboarding""|""videogame""|""gaming""|""games""|""mobile""|""mobilegaming""|""Snowman""|""Harry Nesbitt""|""Apple""|""Kishi Bashi""|""In Fantasia""",132397,2481,97
best pirate i've ever seen,Gaming,"best pirate i've ever seen|""best""|""pirate""|""i've""|""ever""|""seen""|""meme""|""best pirate i've ever seen meme""|""Saigon River""|""Excavator rowing Boat""|""crane""",176847,4946,56
Developer Update | Happy Year of the Dog! | Overwatch,Gaming,"“Developer Update | Year of the Dog | Overwatch|""” Overwatch Developer Update Year of the Dog""|""Overwatch Developer Update Lunar New Year""|""Overwatch Capture the Flag""|""Competitive Capture the Flag""|""Lunar New Year""|""Blizzard Entertainment""|""Blizzard""|""FPS""|""First-Person Shooter""|""Team-Based Shooter""|""Objective-Based Shooter""|""Shooter""|""Action Game""|""Team Game""|""Objective-Based Game""|""Multiplayer Game""|""Hero Shooter""|""Hero""|""Heroes""|""Hero Abilities""|""Future""|""Near-Future""|""Sci-Fi""",1438726,43294,1284
2018 Bugatti Chiron -- Now in Forza Motorsport 7!,Gaming,"Bugatti Chiron|""Xbox""|""Xbox One""|""Forza""|""Forza Motorsport""|""Forza Motorsport 7""",20986,1082,46
Alto's Odyssey Trailer – Launching February 22nd. Pre-order now!,Gaming,"alto|""indie game""|""desert""|""alto's adventure""|""alto's odyssey""|""trailer""|""iOS""|""App Store""|""iPhone""|""iPad""|""Apple TV""|""endless runner""|""Runner""|""Action""|""Sports""|""Art""|""Design""|""announcement""|""snowboarding""|""videogame""|""gaming""|""games""|""mobile""|""mobilegaming""|""Snowman""|""Harry Nesbitt""|""Apple""|""Kishi Bashi""|""In Fantasia""",146956,2610,103
best pirate i've ever seen,Gaming,"best pirate i've ever seen|""best""|""pirate""|""i've""|""ever""|""seen""|""meme""|""best pirate i've ever seen meme""|""Saigon River""|""Excavator rowing Boat""|""crane""",185337,5003,57
2018 Bugatti Chiron -- Now in Forza Motorsport 7!,Gaming,"Bugatti Chiron|""Xbox""|""Xbox One""|""Forza""|""Forza Motorsport""|""Forza Motorsport 7""",54434,1434,69
Alto's Odyssey Trailer – Launching February 22nd. Pre-order now!,Gaming,"alto|""indie game""|""desert""|""alto's adventure""|""alto's odyssey""|""trailer""|""iOS""|""App Store""|""iPhone""|""iPad""|""Apple TV""|""endless runner""|""Runner""|""Action""|""Sports""|""Art""|""Design""|""announcement""|""snowboarding""|""videogame""|""gaming""|""games""|""mobile""|""mobilegaming""|""Snowman""|""Harry Nesbitt""|""Apple""|""Kishi Bashi""|""In Fantasia""",159616,2714,106
best pirate i've ever seen,Gaming,"best pirate i've ever seen|""best""|""pirate""|""i've""|""ever""|""seen""|""meme""|""best pirate i've ever seen meme""|""Saigon River""|""Excavator rowing Boat""|""crane""",198791,5082,57
2018 Bugatti Chiron -- Now in Forza Motorsport 7!,Gaming,"Bugatti Chiron|""Xbox""|""Xbox One""|""Forza""|""Forza Motorsport""|""Forza Motorsport 7""",59584,1472,71
Alto's Odyssey Trailer – Launching February 22nd. Pre-order now!,Gaming,"alto|""indie game""|""desert""|""alto's adventure""|""alto's odyssey""|""trailer""|""iOS""|""App Store""|""iPhone""|""iPad""|""Apple TV""|""endless runner""|""Runner""|""Action""|""Sports""|""Art""|""Design""|""announcement""|""snowboarding""|""videogame""|""gaming""|""games""|""mobile""|""mobilegaming""|""Snowman""|""Harry Nesbitt""|""Apple""|""Kishi Bashi""|""In Fantasia""",168064,2782,107
best pirate i've ever seen,Gaming,"best pirate i've ever seen|""best""|""pirate""|""i've""|""ever""|""seen""|""meme""|""best pirate i've ever seen meme""|""Saigon River""|""Excavator rowing Boat""|""crane""",205209,5147,57
2018 Bugatti Chiron -- Now in Forza Motorsport 7!,Gaming,"Bugatti Chiron|""Xbox""|""Xbox One""|""Forza""|""Forza Motorsport""|""Forza Motorsport 7""",62043,1483,71
Alto's Odyssey Trailer – Launching February 22nd. Pre-order now!,Gaming,"alto|""indie game""|""desert""|""alto's adventure""|""alto's odyssey""|""trailer""|""iOS""|""App Store""|""iPhone""|""iPad""|""Apple TV""|""endless runner""|""Runner""|""Action""|""Sports""|""Art""|""Design""|""announcement""|""snowboarding""|""videogame""|""gaming""|""games""|""mobile""|""mobilegaming""|""Snowman""|""Harry Nesbitt""|""Apple""|""Kishi Bashi""|""In Fantasia""",171179,2835,108
2018 Bugatti Chiron -- Now in Forza Motorsport 7!,Gaming,"Bugatti Chiron|""Xbox""|""Xbox One""|""Forza""|""Forza Motorsport""|""Forza Motorsport 7""",63759,1494,71
Alto's Odyssey Trailer – Launching February 22nd. Pre-order now!,Gaming,"alto|""indie game""|""desert""|""alto's adventure""|""alto's odyssey""|""trailer""|""iOS""|""App Store""|""iPhone""|""iPad""|""Apple TV""|""endless runner""|""Runner""|""Action""|""Sports""|""Art""|""Design""|""announcement""|""snowboarding""|""videogame""|""gaming""|""games""|""mobile""|""mobilegaming""|""Snowman""|""Harry Nesbitt""|""Apple""|""Kishi Bashi""|""In Fantasia""",173700,2874,109
2018 Bugatti Chiron -- Now in Forza Motorsport 7!,Gaming,"Bugatti Chiron|""Xbox""|""Xbox One""|""Forza""|""Forza Motorsport""|""Forza Motorsport 7""",64607,1503,72
2018 Bugatti Chiron -- Now in Forza Motorsport 7!,Gaming,"Bugatti Chiron|""Xbox""|""Xbox One""|""Forza""|""Forza Motorsport""|""Forza Motorsport 7""",65221,1510,73
Lotto Powerball Imagine - Armoured Truck,Gaming,"lotto|""lottery""|""lotto nz""|""nz lotteries""|""powerball""|""new zealand""|""imagine""|""commercial""|""tv ad""|""advertisement""|""life changing""|""50/50""|""sharing""|""armoured van""|""armoured truck""|""truck""|""van""|""ray""|""sateesh""|""auckland""|""winning ticket""",70581,141,4
2018 Bugatti Chiron -- Now in Forza Motorsport 7!,Gaming,"Bugatti Chiron|""Xbox""|""Xbox One""|""Forza""|""Forza Motorsport""|""Forza Motorsport 7""",65745,1518,73
Lotto Powerball Imagine - Armoured Truck,Gaming,"lotto|""lottery""|""lotto nz""|""nz lotteries""|""powerball""|""new zealand""|""imagine""|""commercial""|""tv ad""|""advertisement""|""life changing""|""50/50""|""sharing""|""armoured van""|""armoured truck""|""truck""|""van""|""ray""|""sateesh""|""auckland""|""winning ticket""",79771,152,5
Lotto Powerball Imagine - Armoured Truck,Gaming,"lotto|""lottery""|""lotto nz""|""nz lotteries""|""powerball""|""new zealand""|""imagine""|""commercial""|""tv ad""|""advertisement""|""life changing""|""50/50""|""sharing""|""armoured van""|""armoured truck""|""truck""|""van""|""ray""|""sateesh""|""auckland""|""winning ticket""",89049,157,5
Gotta Catch ‘Em All!,Gaming,"Pokémon|""Pokemon""|""Pokémon Animation""|""Gotta Catch ‘Em All!""|""Pokémon anime""",210841,23662,346
Gotta Catch ‘Em All!,Gaming,"Pokémon|""Pokemon""|""Pokémon Animation""|""Gotta Catch ‘Em All!""|""Pokémon anime""",531643,40168,830
Gotta Catch ‘Em All!,Gaming,"Pokémon|""Pokemon""|""Pokémon Animation""|""Gotta Catch ‘Em All!""|""Pokémon anime""",595874,42617,903
Gotta Catch ‘Em All!,Gaming,"Pokémon|""Pokemon""|""Pokémon Animation""|""Gotta Catch ‘Em All!""|""Pokémon anime""",638456,43612,937
Nintendo Switch 1 Year Anniversary Dev. Talk - ft. Mr. Takahashi,Gaming,"nintendo|""play""|""play nintendo""|""game""|""gameplay""|""fun""|""video game""|""kids""|""action""|""adventure""|""rpg""|""nintendo switch""|""joy con""|""pro controller""|""handheld""|""docked""|""general manager""|""entertainment planning""|""development""|""developer""|""dev talk""|""dev chat""|""General Manager of EPD""|""executive""|""nintendo executive""|""mario kart""|""mario kart 8 deluxe""|""classic mario kart""|""1-2-switch""|""12 switch""|""ball count""|""conductor""",154038,9176,213
Gotta Catch ‘Em All!,Gaming,"Pokémon|""Pokemon""|""Pokémon Animation""|""Gotta Catch ‘Em All!""|""Pokémon anime""",670935,44310,972
Nintendo Switch 1 Year Anniversary Dev. Talk - ft. Mr. Takahashi,Gaming,"nintendo|""play""|""play nintendo""|""game""|""gameplay""|""fun""|""video game""|""kids""|""action""|""adventure""|""rpg""|""nintendo switch""|""joy con""|""pro controller""|""handheld""|""docked""|""general manager""|""entertainment planning""|""development""|""developer""|""dev talk""|""dev chat""|""General Manager of EPD""|""executive""|""nintendo executive""|""mario kart""|""mario kart 8 deluxe""|""classic mario kart""|""1-2-switch""|""12 switch""|""ball count""|""conductor""",258174,11533,326
How Satellites Capture 400 Megapixel Images Of Earth's Globe - Himawari 8 & GOES-16,Gaming,"himawari|""goes-16""|""goes-r""|""goes-s""|""weather""|""meteorology""|""satellite""|""geostationary""",48505,2504,17
Gotta Catch ‘Em All!,Gaming,"Pokémon|""Pokemon""|""Pokémon Animation""|""Gotta Catch ‘Em All!""|""Pokémon anime""",693770,44907,1005
Nintendo Switch 1 Year Anniversary Dev. Talk - ft. Mr. Takahashi,Gaming,"nintendo|""play""|""play nintendo""|""game""|""gameplay""|""fun""|""video game""|""kids""|""action""|""adventure""|""rpg""|""nintendo switch""|""joy con""|""pro controller""|""handheld""|""docked""|""general manager""|""entertainment planning""|""development""|""developer""|""dev talk""|""dev chat""|""General Manager of EPD""|""executive""|""nintendo executive""|""mario kart""|""mario kart 8 deluxe""|""classic mario kart""|""1-2-switch""|""12 switch""|""ball count""|""conductor""",275982,11897,345
How Satellites Capture 400 Megapixel Images Of Earth's Globe - Himawari 8 & GOES-16,Gaming,"himawari|""goes-16""|""goes-r""|""goes-s""|""weather""|""meteorology""|""satellite""|""geostationary""",49680,2548,17
Gotta Catch ‘Em All!,Gaming,"Pokémon|""Pokemon""|""Pokémon Animation""|""Gotta Catch ‘Em All!""|""Pokémon anime""",704505,45166,1017
How Satellites Capture 400 Megapixel Images Of Earth's Globe - Himawari 8 & GOES-16,Gaming,"himawari|""goes-16""|""goes-r""|""goes-s""|""weather""|""meteorology""|""satellite""|""geostationary""",50513,2572,17
Gotta Catch ‘Em All!,Gaming,"Pokémon|""Pokemon""|""Pokémon Animation""|""Gotta Catch ‘Em All!""|""Pokémon anime""",721744,45554,1044
How Satellites Capture 400 Megapixel Images Of Earth's Globe - Himawari 8 & GOES-16,Gaming,"himawari|""goes-16""|""goes-r""|""goes-s""|""weather""|""meteorology""|""satellite""|""geostationary""",51077,2587,17
Gotta Catch ‘Em All!,Gaming,"Pokémon|""Pokemon""|""Pokémon Animation""|""Gotta Catch ‘Em All!""|""Pokémon anime""",737484,45710,1050
Nintendo Direct 3.8.2018,Gaming,"nintendo|""play""|""game""|""gameplay""|""fun""|""video game""|""action""|""rpg""|""nintendo direct""|""nintendo switch""|""nintendo direct 3.8.2018""|""nintendo 3ds""|""Luigi's Mansion""|""Kirby Star Allies""|""Octopath Traveler""|""Dark Souls Remastered""|""Mario Tennis Aces""|""Captain Toad""|""Undertale""|""Crash Bandicoot N. Sane Trilogy""|""Little Nightmares: Complete Edition""|""South Park: The Fractured But Whole""|""ARMS""|""Splatoon 2: Octo Expansion""|""Super Smash Bros.""|""super smash bros for nintendo switch""|""super smash bros switch""",904177,38381,820
