title,video_category,tags,views,likes,dislikes
DOOR TO SPACE - 29 Rooms Vlog,Howto/Style,"door to space|""29 rooms""|""29""|""rooms""|""refinery 29""|""art""|""installation""|""installations""|""experience""|""fun""|""vlog""|""artist""|""creative""|""create""|""vlogging""|""cupquake""|""cupquake vlog""|""ihascupquake""|""tiffyquake""|""tiffyquake vlog""",28475,1754,13
Holiday House Tour! | Jackie Aina,Howto/Style,"house tour|""living room tour""|""condo tour""|""apartment tour""|""luxury penthouse tour""|""penthouse tour""",476858,41893,553
17 Weird Ways To Survive School / Back To School Life Hacks,Howto/Style,"back to school pranks|""back to school""|""survival hacks""|""edible school supplies""|""life hacks""|""back to school survival""|""DIY""|""Back To School Life Hacks""|""DIY Life Hacks""|""Awesome Back to School Life Hacks""|""Back to School Life Hacks Tested""|""DIY LIfe Hacks""|""Back to School Life Hacks Everyone Should Know""|""DIY School Supplies""|""For Kids""|""DIY School""|""back to school hacks youtube""|""back to school diy and hacks""|""back to school life hacks and easy tips""",4661421,39448,9609
45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue,Howto/Style,"beauty|""beauty secrets""|""fashion""|""how to""|""how-to""|""makeup""|""tips""|""trends""|""tricks""|""tutorial""|""kendall jenner""|""kendall jenner beauty secrets""|""makeup tut""|""makeup tutorial""|""drew barrymore""|""fei fei sun""|""adriana lima""|""cassie""|""rita ora""|""miranda kerr beauty secrets""|""miranda kerr""|""logan browning""|""joan severance""|""joan severance beauty secrets""|""beauty tutorial""|""vogue beauty secrets""|""diy makeup""|""vogue""|""vogue.com""",963653,29635,1034
$11.99 FOUNDATION VS. $40 FOUNDATION: Who Wins ???,Howto/Style,"drugstore|""drugstore makeup""|""full coverage foundation""|""full coverage""|""full coverage drugstore foundation""|""high end makeup""|""high end full coverage foundation""|""foundation""|""concealer""|""maybelline""|""huda beauty faux filter""|""makeup""|""vs.""|""versus""|""nikkietutorials""|""nikkie tutorials""|""nikkitutorials""|""nikki tutorials""|""how to""|""cosmetics""|""foundation routine""|""perfect skin""|""cheap makeup""|""flawless""|""flawless skin""|""maybelline superstay foundation""|""maybelline foundation""|""first impressions""|""review""|""jelly beam""",1858861,182062,1238
In-N-Out Vs. Shake Shack Taste Test with Tom Segura | Sean in the Wild,Howto/Style,"First we feast|""fwf""|""firstwefeast""|""food""|""food porn""|""cook""|""cooking""|""chef""|""kitchen""|""recipe""|""cocktail""|""bartender""|""craft beer""|""complex""|""complex media""|""Cook (Profession)sean evans""|""tom segura""|""sean in the wild""|""sean evans""|""east coast""|""west coast""|""best""|""fast food""|""shake shack""|""in-n-out""|""burgers""|""fast food taste test""|""sitw""",647752,16547,571
Gingerbread Cookies - You Suck at Cooking (episode 70),Howto/Style,"Gift Wrapping|""Gingerbread""|""robot""|""cookies""|""gingerbread man""|""funny""|""comedy""|""cooking""|""recipe""|""kitchen""|""chef""|""how to""|""tutorial""|""how to-chef""|""you suck at cooking""|""ysac""|""hot toddie""|""whiskey""|""honey""",1460697,57250,2696
How to make Gingerbread Cupcakes!,Howto/Style,"ijustine|""gingerbread cupcakes""|""how to make cupcakes""|""holiday baking""|""holiday ideas""|""cookies""|""how to make cookies""|""gingerbread cookies""|""vlogmas""",145398,6236,412
Panettone (Italian Christmas Bread) - Food Wishes,Howto/Style,"Panettone|""Italian""|""Christmas""|""Bread""|""holiday""|""chef""|""john""|""food""|""wishes""|""recipe""|""cooking""|""baking""|""sweet""",303075,8666,357
Honey Butter Smashed Potato 🎄Asian at Home Holiday Special Recipe🎄,Howto/Style,"authentic|""authentic recipe""|""seonkyoung""|""seonkyoung longest""|""Asian at home""|""Asian home cooking""|""Asian at home recipes""|""Asian recipe""|""Asian home cook meal""|""chinese food""|""Korean food""|""Indonesian Food""|""Japanese food""|""thai food""|""Vietnamese food""|""recipe""|""cooking""|""recipes""|""Easy Asian recipes""|""Honey butter potatoes""|""honey butter""|""smashed potatoes""|""honey butter smashed potatoes""|""honey butter chips""|""korean honey butter chip""|""how to make honey butter chips""",126752,6219,134
Crispy Potato Stack Fries,Howto/Style,"Cheese|""savory""|""crispy""|""potatoes""|""fried""|""salty""|""herbs""|""shaved""|""byrontalbott""|""recipe""|""taste""|""eat""|""prep""|""chop""|""slice""|""at home""|""homemade""|""how to make""|""food""",102587,3015,184
Fenty Beauty MATTEMOISELLE Lipstick Swatches! | Alissa Ashley,Howto/Style,"alissa ashley|""alissa ashley makeup""|""hooded eye makeup""|""makeup for hooded eyes""",317215,32969,278
Teeny Weeny Challenge #3 How Small Can I Bake a Gingerbread House? How To Cook That Ann Reardon,Howto/Style,"teeny weeny challenge|""youtube challenge""|""tiny""|""miniature""|""miniature cooking""|""how small can i bake""|""tiny cooking""|""tiny gingerbread house""|""dollhouse running water""|""make tiny gingerbread house""|""mini""|""how to""|""cook""|""bake""|""sweet""|""dessert""|""recipe""|""the challenge""|""itsy bitsy""|""challenge""|""kawaii""|""cute""",227097,7216,167
Pastry Chef Attempts To Make Gourmet Gushers,Howto/Style,"gourmet|""pastry""|""desserts""|""gushers""|""candy""|""homemade""|""diy""|""kitchen""|""experiments""|""gourmet gushers""|""cheap vs expensive""|""homemade gushers""|""homemade candy""|""how to make a gusher""|""gusher challenge""|""fruit gushers""|""gushers review""|""gusher""|""fruit gusher""|""gushers candy""|""make gushers""|""diy gushers""|""how to make gushers""|""what are gushers""|""betty crocker""|""gushers ingredients""|""claire saffitz""|""gushers recipe""|""make your own gushers""|""gushers filling""|""food""|""bon appetit""|""bon appétit""",1238849,30617,855
TITANIC TRANSFORMATION! THE ROSE LOOK FEAT. GUEST MAKEUP ARTIST TINA EARNSHAW,Howto/Style,"Lisa Eldridge|""Lisa Elridge""|""Lisa Eldrige""|""Makeup""|""Make-up""|""Make up""|""Tutorial""|""How To""|""Look""|""Professional""|""Pro""|""Makeup artist""|""Makeup course""|""Beauty""|""cosmetics""|""best""|""top""|""makeupbylisaeldridge""|""lisa eldridge foundation""|""Rihanna""|""Kylie Cosmetics""|""Kim Kardashian""|""Fenty Beauty""|""Chrissy Teigen""|""Gigi Hadid""|""Kendal Jenner""|""Kardashian""|""Titanic""|""Rose""|""Kate Winslet""|""Kate and Leo""|""Meghan Markle""|""Khloe Kardashian""|""Tina Earnshaw""|""Movie""|""Mamma Mia 2""|""Mamma Mia""|""Titanic Movie""|""Leo Decaprio""",428422,19381,234
DOOR TO SPACE - 29 Rooms Vlog,Howto/Style,"door to space|""29 rooms""|""29""|""rooms""|""refinery 29""|""art""|""installation""|""installations""|""experience""|""fun""|""vlog""|""artist""|""creative""|""create""|""vlogging""|""cupquake""|""cupquake vlog""|""ihascupquake""|""tiffyquake""|""tiffyquake vlog""",31191,1848,14
Holiday House Tour! | Jackie Aina,Howto/Style,"house tour|""living room tour""|""condo tour""|""apartment tour""|""luxury penthouse tour""|""penthouse tour""",492089,42661,559
17 Weird Ways To Survive School / Back To School Life Hacks,Howto/Style,"back to school pranks|""back to school""|""survival hacks""|""edible school supplies""|""life hacks""|""back to school survival""|""DIY""|""Back To School Life Hacks""|""DIY Life Hacks""|""Awesome Back to School Life Hacks""|""Back to School Life Hacks Tested""|""DIY LIfe Hacks""|""Back to School Life Hacks Everyone Should Know""|""DIY School Supplies""|""For Kids""|""DIY School""|""back to school hacks youtube""|""back to school diy and hacks""|""back to school life hacks and easy tips""",4907380,41025,10539
45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue,Howto/Style,"beauty|""beauty secrets""|""fashion""|""how to""|""how-to""|""makeup""|""tips""|""trends""|""tricks""|""tutorial""|""kendall jenner""|""kendall jenner beauty secrets""|""makeup tut""|""makeup tutorial""|""drew barrymore""|""fei fei sun""|""adriana lima""|""cassie""|""rita ora""|""miranda kerr beauty secrets""|""miranda kerr""|""logan browning""|""joan severance""|""joan severance beauty secrets""|""beauty tutorial""|""vogue beauty secrets""|""diy makeup""|""vogue""|""vogue.com""",1134318,33664,1240
"Samsung Galaxy Note 8 Not Charging , Dead Battery, problems, Sprint Mobile *UPDATE",Howto/Style,"Samsung|""Samsung Galaxy Note 8""|""Note 8""|""Mobile Phone""|""Samsung Galaxy Note 8 Not Charging""|""Sprint Mobile""|""Sprint Customer Service""|""Sprint""|""Worst Customer Service Sprint""|""Bad mobile carrier""",106523,218,148
$11.99 FOUNDATION VS. $40 FOUNDATION: Who Wins ???,Howto/Style,"drugstore|""drugstore makeup""|""full coverage foundation""|""full coverage""|""full coverage drugstore foundation""|""high end makeup""|""high end full coverage foundation""|""foundation""|""concealer""|""maybelline""|""huda beauty faux filter""|""makeup""|""vs.""|""versus""|""nikkietutorials""|""nikkie tutorials""|""nikkitutorials""|""nikki tutorials""|""how to""|""cosmetics""|""foundation routine""|""perfect skin""|""cheap makeup""|""flawless""|""flawless skin""|""maybelline superstay foundation""|""maybelline foundation""|""first impressions""|""review""|""jelly beam""",1966994,187947,1355
In-N-Out Vs. Shake Shack Taste Test with Tom Segura | Sean in the Wild,Howto/Style,"First we feast|""fwf""|""firstwefeast""|""food""|""food porn""|""cook""|""cooking""|""chef""|""kitchen""|""recipe""|""cocktail""|""bartender""|""craft beer""|""complex""|""complex media""|""Cook (Profession)sean evans""|""tom segura""|""sean in the wild""|""sean evans""|""east coast""|""west coast""|""best""|""fast food""|""shake shack""|""in-n-out""|""burgers""|""fast food taste test""|""sitw""",683525,17086,599
Gingerbread Cookies - You Suck at Cooking (episode 70),Howto/Style,"Gift Wrapping|""Gingerbread""|""robot""|""cookies""|""gingerbread man""|""funny""|""comedy""|""cooking""|""recipe""|""kitchen""|""chef""|""how to""|""tutorial""|""how to-chef""|""you suck at cooking""|""ysac""|""hot toddie""|""whiskey""|""honey""",1478882,57738,2712
How to make Gingerbread Cupcakes!,Howto/Style,"ijustine|""gingerbread cupcakes""|""how to make cupcakes""|""holiday baking""|""holiday ideas""|""cookies""|""how to make cookies""|""gingerbread cookies""|""vlogmas""",147586,6294,413
Panettone (Italian Christmas Bread) - Food Wishes,Howto/Style,"Panettone|""Italian""|""Christmas""|""Bread""|""holiday""|""chef""|""john""|""food""|""wishes""|""recipe""|""cooking""|""baking""|""sweet""",307404,8758,358
Honey Butter Smashed Potato 🎄Asian at Home Holiday Special Recipe🎄,Howto/Style,"authentic|""authentic recipe""|""seonkyoung""|""seonkyoung longest""|""Asian at home""|""Asian home cooking""|""Asian at home recipes""|""Asian recipe""|""Asian home cook meal""|""chinese food""|""Korean food""|""Indonesian Food""|""Japanese food""|""thai food""|""Vietnamese food""|""recipe""|""cooking""|""recipes""|""Easy Asian recipes""|""Honey butter potatoes""|""honey butter""|""smashed potatoes""|""honey butter smashed potatoes""|""honey butter chips""|""korean honey butter chip""|""how to make honey butter chips""",128671,6302,135
Crispy Potato Stack Fries,Howto/Style,"Cheese|""savory""|""crispy""|""potatoes""|""fried""|""salty""|""herbs""|""shaved""|""byrontalbott""|""recipe""|""taste""|""eat""|""prep""|""chop""|""slice""|""at home""|""homemade""|""how to make""|""food""",103772,3045,185
Fenty Beauty MATTEMOISELLE Lipstick Swatches! | Alissa Ashley,Howto/Style,"alissa ashley|""alissa ashley makeup""|""hooded eye makeup""|""makeup for hooded eyes""",328740,33663,288
Teeny Weeny Challenge #3 How Small Can I Bake a Gingerbread House? How To Cook That Ann Reardon,Howto/Style,"teeny weeny challenge|""youtube challenge""|""tiny""|""miniature""|""miniature cooking""|""how small can i bake""|""tiny cooking""|""tiny gingerbread house""|""dollhouse running water""|""make tiny gingerbread house""|""mini""|""how to""|""cook""|""bake""|""sweet""|""dessert""|""recipe""|""the challenge""|""itsy bitsy""|""challenge""|""kawaii""|""cute""",236377,7382,176
Pastry Chef Attempts To Make Gourmet Gushers,Howto/Style,"gourmet|""pastry""|""desserts""|""gushers""|""candy""|""homemade""|""diy""|""kitchen""|""experiments""|""gourmet gushers""|""cheap vs expensive""|""homemade gushers""|""homemade candy""|""how to make a gusher""|""gusher challenge""|""fruit gushers""|""gushers review""|""gusher""|""fruit gusher""|""gushers candy""|""make gushers""|""diy gushers""|""how to make gushers""|""what are gushers""|""betty crocker""|""gushers ingredients""|""claire saffitz""|""gushers recipe""|""make your own gushers""|""gushers filling""|""food""|""bon appetit""|""bon appétit""",1278645,31607,890
TITANIC TRANSFORMATION! THE ROSE LOOK FEAT. GUEST MAKEUP ARTIST TINA EARNSHAW,Howto/Style,"Lisa Eldridge|""Lisa Elridge""|""Lisa Eldrige""|""Makeup""|""Make-up""|""Make up""|""Tutorial""|""How To""|""Look""|""Professional""|""Pro""|""Makeup artist""|""Makeup course""|""Beauty""|""cosmetics""|""best""|""top""|""makeupbylisaeldridge""|""lisa eldridge foundation""|""Rihanna""|""Kylie Cosmetics""|""Kim Kardashian""|""Fenty Beauty""|""Chrissy Teigen""|""Gigi Hadid""|""Kendal Jenner""|""Kardashian""|""Titanic""|""Rose""|""Kate Winslet""|""Kate and Leo""|""Meghan Markle""|""Khloe Kardashian""|""Tina Earnshaw""|""Movie""|""Mamma Mia 2""|""Mamma Mia""|""Titanic Movie""|""Leo Decaprio""",446005,19830,241
DOOR TO SPACE - 29 Rooms Vlog,Howto/Style,"door to space|""29 rooms""|""29""|""rooms""|""refinery 29""|""art""|""installation""|""installations""|""experience""|""fun""|""vlog""|""artist""|""creative""|""create""|""vlogging""|""cupquake""|""cupquake vlog""|""ihascupquake""|""tiffyquake""|""tiffyquake vlog""",34032,1930,14
FULL FACE USING ONLY MY MOM'S MAKEUP Challenge | NikkieTutorials,Howto/Style,"full face using only my mom's makeup|""full face using only""|""full face""|""makeup challenge""|""challenge""|""mom's makeup""|""kids makeup""|""full face using only kids makeup""|""natural makeup challenge""|""makeup""|""nikkietutorials""|""nikkie tutorials""|""nikkitutorials""|""nikki tutorials""|""nikkietutorials crying""|""how to""|""how to apply""|""epic fail""|""fail""|""cosmetics""|""beauty""|""look""|""transformation""|""drugstore""|""winter wonder week""|""mom's makeup challenge""|""natural makeup""|""natural""|""glowy""|""dewy""|""viral""|""beauty products""|""mom""",2822642,275632,1444
THIS HAS TO STOP! INSTAGRAM TRENDS I HATED IN 2017 AND NEED TO DIE,Howto/Style,"online fashion|""best online fashion shops""|""Fenty""|""online store review""|""summer fashion""",630694,44813,908
Ritzy Parmesan Chicken Bites | Episode 1220,Howto/Style,"chef vitale|""chef laura vitale""|""laura vitale""|""chef laura""|""chicken nugget recipe""|""homemade chicken nuggets""|""how to make chicken nuggets""|""best chicken nuggets""|""how to cook chicken nuggets""|""how to make chicken nuggests""|""chicken bites""|""best recipes""|""kitchen""|""cook""|""cooking""|""cooking shows""|""homemade recipes""",75036,4092,65
NEW YEAR'S EVE CUT CREASE | Makeup Tutorial,Howto/Style,"NYE|""new years eve""|""makeup tutorial""|""cut crease""|""glam""|""holiday""|""glitter""|""look""|""drugstore""|""high end""|""beauty""|""guru""|""kathleenlights""",321885,23922,317
My Holiday Makeup lol - Edward Avila,Howto/Style,"men|""male""|""boy""|""asian""|""korean""|""filipino""|""style""|""hair""|""makeup""|""natural""|""etude""|""house""|""nature""|""republic""|""skinfood""|""amore""|""pacific""|""the""|""face""|""shop""|""seoul""|""vlog""|""vlogs""|""life""|""tony""|""moly""|""innisfree""|""pony""|""effect""|""memebox""|""tutorial""|""how""|""to""|""idol""|""holika""|""olive""|""young""|""lohbs""|""aprilskin""|""cushion""|""review""|""first""|""impression""|""swatch""|""cosrx""",45065,5820,260
MY FAVORITE PRODUCTS OF 2017! | Alissa Ashley,Howto/Style,"alissa ashley|""alissa ashley makeup""|""hooded eye makeup""|""makeup for hooded eyes""|""best""|""best products""|""best products of 2017""|""favorite products""|""makeup of 2017""",143663,13856,199
PONY THE GLOBETROTTER + GRWM (With subs) - Milan 포니 더 글로브 트롯터 - 밀라노 편,Howto/Style,"pony makeup|""pony syndrome""|""kpopmakeup""|""kbeauty""|""makeuptutorial""|""포니메이크업""|""메이크업튜토리얼""|""메이크업강좌""|""포니화장법""|""포니신드롬""|""밀라노 여행""|""밀란 여행""|""이탈리아 여행""|""연말 메이크업""|""파티 메이크업""|""스모키 메이크업""|""milan trip""|""party makeup""|""smoky makeup""",320038,12008,190
17 Weird Ways To Survive School / Back To School Life Hacks,Howto/Style,"back to school pranks|""back to school""|""survival hacks""|""edible school supplies""|""life hacks""|""back to school survival""|""DIY""|""Back To School Life Hacks""|""DIY Life Hacks""|""Awesome Back to School Life Hacks""|""Back to School Life Hacks Tested""|""DIY LIfe Hacks""|""Back to School Life Hacks Everyone Should Know""|""DIY School Supplies""|""For Kids""|""DIY School""|""back to school hacks youtube""|""back to school diy and hacks""|""back to school life hacks and easy tips""",5061576,41968,10874
45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue,Howto/Style,"beauty|""beauty secrets""|""fashion""|""how to""|""how-to""|""makeup""|""tips""|""trends""|""tricks""|""tutorial""|""kendall jenner""|""kendall jenner beauty secrets""|""makeup tut""|""makeup tutorial""|""drew barrymore""|""fei fei sun""|""adriana lima""|""cassie""|""rita ora""|""miranda kerr beauty secrets""|""miranda kerr""|""logan browning""|""joan severance""|""joan severance beauty secrets""|""beauty tutorial""|""vogue beauty secrets""|""diy makeup""|""vogue""|""vogue.com""",1232985,35645,1316
"Samsung Galaxy Note 8 Not Charging , Dead Battery, problems, Sprint Mobile *UPDATE",Howto/Style,"Samsung|""Samsung Galaxy Note 8""|""Note 8""|""Mobile Phone""|""Samsung Galaxy Note 8 Not Charging""|""Sprint Mobile""|""Sprint Customer Service""|""Sprint""|""Worst Customer Service Sprint""|""Bad mobile carrier""",122982,224,153
In-N-Out Vs. Shake Shack Taste Test with Tom Segura | Sean in the Wild,Howto/Style,"First we feast|""fwf""|""firstwefeast""|""food""|""food porn""|""cook""|""cooking""|""chef""|""kitchen""|""recipe""|""cocktail""|""bartender""|""craft beer""|""complex""|""complex media""|""Cook (Profession)sean evans""|""tom segura""|""sean in the wild""|""sean evans""|""east coast""|""west coast""|""best""|""fast food""|""shake shack""|""in-n-out""|""burgers""|""fast food taste test""|""sitw""",700109,17305,607
Gingerbread Cookies - You Suck at Cooking (episode 70),Howto/Style,"Gift Wrapping|""Gingerbread""|""robot""|""cookies""|""gingerbread man""|""funny""|""comedy""|""cooking""|""recipe""|""kitchen""|""chef""|""how to""|""tutorial""|""how to-chef""|""you suck at cooking""|""ysac""|""hot toddie""|""whiskey""|""honey""",1493224,58147,2720
Panettone (Italian Christmas Bread) - Food Wishes,Howto/Style,"Panettone|""Italian""|""Christmas""|""Bread""|""holiday""|""chef""|""john""|""food""|""wishes""|""recipe""|""cooking""|""baking""|""sweet""",315025,8868,367
Honey Butter Smashed Potato 🎄Asian at Home Holiday Special Recipe🎄,Howto/Style,"authentic|""authentic recipe""|""seonkyoung""|""seonkyoung longest""|""Asian at home""|""Asian home cooking""|""Asian at home recipes""|""Asian recipe""|""Asian home cook meal""|""chinese food""|""Korean food""|""Indonesian Food""|""Japanese food""|""thai food""|""Vietnamese food""|""recipe""|""cooking""|""recipes""|""Easy Asian recipes""|""Honey butter potatoes""|""honey butter""|""smashed potatoes""|""honey butter smashed potatoes""|""honey butter chips""|""korean honey butter chip""|""how to make honey butter chips""",130072,6370,136
Crispy Potato Stack Fries,Howto/Style,"Cheese|""savory""|""crispy""|""potatoes""|""fried""|""salty""|""herbs""|""shaved""|""byrontalbott""|""recipe""|""taste""|""eat""|""prep""|""chop""|""slice""|""at home""|""homemade""|""how to make""|""food""",104548,3067,185
Teeny Weeny Challenge #3 How Small Can I Bake a Gingerbread House? How To Cook That Ann Reardon,Howto/Style,"teeny weeny challenge|""youtube challenge""|""tiny""|""miniature""|""miniature cooking""|""how small can i bake""|""tiny cooking""|""tiny gingerbread house""|""dollhouse running water""|""make tiny gingerbread house""|""mini""|""how to""|""cook""|""bake""|""sweet""|""dessert""|""recipe""|""the challenge""|""itsy bitsy""|""challenge""|""kawaii""|""cute""",245772,7526,181
Pastry Chef Attempts To Make Gourmet Gushers,Howto/Style,"gourmet|""pastry""|""desserts""|""gushers""|""candy""|""homemade""|""diy""|""kitchen""|""experiments""|""gourmet gushers""|""cheap vs expensive""|""homemade gushers""|""homemade candy""|""how to make a gusher""|""gusher challenge""|""fruit gushers""|""gushers review""|""gusher""|""fruit gusher""|""gushers candy""|""make gushers""|""diy gushers""|""how to make gushers""|""what are gushers""|""betty crocker""|""gushers ingredients""|""claire saffitz""|""gushers recipe""|""make your own gushers""|""gushers filling""|""food""|""bon appetit""|""bon appétit""",1316824,32441,909
TITANIC TRANSFORMATION! THE ROSE LOOK FEAT. GUEST MAKEUP ARTIST TINA EARNSHAW,Howto/Style,"Lisa Eldridge|""Lisa Elridge""|""Lisa Eldrige""|""Makeup""|""Make-up""|""Make up""|""Tutorial""|""How To""|""Look""|""Professional""|""Pro""|""Makeup artist""|""Makeup course""|""Beauty""|""cosmetics""|""best""|""top""|""makeupbylisaeldridge""|""lisa eldridge foundation""|""Rihanna""|""Kylie Cosmetics""|""Kim Kardashian""|""Fenty Beauty""|""Chrissy Teigen""|""Gigi Hadid""|""Kendal Jenner""|""Kardashian""|""Titanic""|""Rose""|""Kate Winslet""|""Kate and Leo""|""Meghan Markle""|""Khloe Kardashian""|""Tina Earnshaw""|""Movie""|""Mamma Mia 2""|""Mamma Mia""|""Titanic Movie""|""Leo Decaprio""",457495,20157,243
My Holiday Makeup lol - Edward Avila,Howto/Style,"men|""male""|""boy""|""asian""|""korean""|""filipino""|""style""|""hair""|""makeup""|""natural""|""etude""|""house""|""nature""|""republic""|""skinfood""|""amore""|""pacific""|""the""|""face""|""shop""|""seoul""|""vlog""|""vlogs""|""life""|""tony""|""moly""|""innisfree""|""pony""|""effect""|""memebox""|""tutorial""|""how""|""to""|""idol""|""holika""|""olive""|""young""|""lohbs""|""aprilskin""|""cushion""|""review""|""first""|""impression""|""swatch""|""cosrx""",85123,7530,873
Ritzy Parmesan Chicken Bites | Episode 1220,Howto/Style,"chef vitale|""chef laura vitale""|""laura vitale""|""chef laura""|""chicken nugget recipe""|""homemade chicken nuggets""|""how to make chicken nuggets""|""best chicken nuggets""|""how to cook chicken nuggets""|""how to make chicken nuggests""|""chicken bites""|""best recipes""|""kitchen""|""cook""|""cooking""|""cooking shows""|""homemade recipes""",117159,4945,119
FULL FACE USING ONLY MY MOM'S MAKEUP Challenge | NikkieTutorials,Howto/Style,"full face using only my mom's makeup|""full face using only""|""full face""|""makeup challenge""|""challenge""|""mom's makeup""|""kids makeup""|""full face using only kids makeup""|""natural makeup challenge""|""makeup""|""nikkietutorials""|""nikkie tutorials""|""nikkitutorials""|""nikki tutorials""|""nikkietutorials crying""|""how to""|""how to apply""|""epic fail""|""fail""|""cosmetics""|""beauty""|""look""|""transformation""|""drugstore""|""winter wonder week""|""mom's makeup challenge""|""natural makeup""|""natural""|""glowy""|""dewy""|""viral""|""beauty products""|""mom""",3167291,291546,1856
THIS HAS TO STOP! INSTAGRAM TRENDS I HATED IN 2017 AND NEED TO DIE,Howto/Style,"online fashion|""best online fashion shops""|""Fenty""|""online store review""|""summer fashion""",746229,48861,1171
NEW YEAR'S EVE CUT CREASE | Makeup Tutorial,Howto/Style,"NYE|""new years eve""|""makeup tutorial""|""cut crease""|""glam""|""holiday""|""glitter""|""look""|""drugstore""|""high end""|""beauty""|""guru""|""kathleenlights""",382907,26143,380
MY FAVORITE PRODUCTS OF 2017! | Alissa Ashley,Howto/Style,"alissa ashley|""alissa ashley makeup""|""hooded eye makeup""|""makeup for hooded eyes""|""best""|""best products""|""best products of 2017""|""favorite products""|""makeup of 2017""",175568,15746,262
PONY THE GLOBETROTTER + GRWM (With subs) - Milan 포니 더 글로브 트롯터 - 밀라노 편,Howto/Style,"pony makeup|""pony syndrome""|""kpopmakeup""|""kbeauty""|""makeuptutorial""|""포니메이크업""|""메이크업튜토리얼""|""메이크업강좌""|""포니화장법""|""포니신드롬""|""밀라노 여행""|""밀란 여행""|""이탈리아 여행""|""연말 메이크업""|""파티 메이크업""|""스모키 메이크업""|""milan trip""|""party makeup""|""smoky makeup""",424118,13879,297
17 Weird Ways To Survive School / Back To School Life Hacks,Howto/Style,"back to school pranks|""back to school""|""survival hacks""|""edible school supplies""|""life hacks""|""back to school survival""|""DIY""|""Back To School Life Hacks""|""DIY Life Hacks""|""Awesome Back to School Life Hacks""|""Back to School Life Hacks Tested""|""DIY LIfe Hacks""|""Back to School Life Hacks Everyone Should Know""|""DIY School Supplies""|""For Kids""|""DIY School""|""back to school hacks youtube""|""back to school diy and hacks""|""back to school life hacks and easy tips""",5152752,42510,11024
45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue,Howto/Style,"beauty|""beauty secrets""|""fashion""|""how to""|""how-to""|""makeup""|""tips""|""trends""|""tricks""|""tutorial""|""kendall jenner""|""kendall jenner beauty secrets""|""makeup tut""|""makeup tutorial""|""drew barrymore""|""fei fei sun""|""adriana lima""|""cassie""|""rita ora""|""miranda kerr beauty secrets""|""miranda kerr""|""logan browning""|""joan severance""|""joan severance beauty secrets""|""beauty tutorial""|""vogue beauty secrets""|""diy makeup""|""vogue""|""vogue.com""",1269264,36361,1350
"Samsung Galaxy Note 8 Not Charging , Dead Battery, problems, Sprint Mobile *UPDATE",Howto/Style,"Samsung|""Samsung Galaxy Note 8""|""Note 8""|""Mobile Phone""|""Samsung Galaxy Note 8 Not Charging""|""Sprint Mobile""|""Sprint Customer Service""|""Sprint""|""Worst Customer Service Sprint""|""Bad mobile carrier""",132648,230,155
In-N-Out Vs. Shake Shack Taste Test with Tom Segura | Sean in the Wild,Howto/Style,"First we feast|""fwf""|""firstwefeast""|""food""|""food porn""|""cook""|""cooking""|""chef""|""kitchen""|""recipe""|""cocktail""|""bartender""|""craft beer""|""complex""|""complex media""|""Cook (Profession)sean evans""|""tom segura""|""sean in the wild""|""sean evans""|""east coast""|""west coast""|""best""|""fast food""|""shake shack""|""in-n-out""|""burgers""|""fast food taste test""|""sitw""",710530,17460,611
